fundingTime,fundingRate,rate_7d_mean,rate_7d_std,rate_30d_mean,rate_30d_std,rate_zscore,rate_zscore_7d,rate_momentum_1d,rate_momentum_3d,rate_momentum_7d,rate_acceleration,pct_positive_7d,pct_positive_30d,rate_volatility_7d,hour,weekday,hour_sin,hour_cos,weekday_sin,weekday_cos,binance_premium,tri_exchange_mean,tri_exchange_std,tri_exchange_outlier,max_exchange_spread,usdt_supply,usdt_inflow_7d_pct,usdc_supply,usdc_inflow_7d_pct,total_stablecoin_supply,total_inflow_7d_pct,pred_direction_matches_actual,rate_btc,zscore_btc,mom_btc,rate_eth,zscore_eth,mom_eth,rate_sol,zscore_sol,mom_sol,rate_doge,zscore_doge,mom_doge,rate_xrp,zscore_xrp,mom_xrp,rate_avax,zscore_avax,mom_avax,rate_link,zscore_link,mom_link,btc_eth_spread,btc_sol_spread,eth_sol_spread,btc_eth_spread_zscore,btc_sol_spread_zscore,eth_sol_spread_zscore,hierarchy_normal,hierarchy_inversion,all_above_zscore_1,sync_score,btc_falling_sol_rising,rotation_direction,portfolio_rate_weighted,rel_score_btc,rel_score_eth,rel_score_sol,rel_score_doge,rel_score_xrp,rel_score_avax,rel_score_link
2024-03-19 16:00:00.001,0.6649610678531702,0.6413793103448275,0.03759733036707453,-0.6826120856568363,0.4071643144563267,0.7254727474972191,0.4852057842046719,0.21690767519466073,0.5492769744160179,0.3575083426028921,-0.16484983314794216,0.5474295107569519,-0.6815961944824205,0.03759733036707453,-0.23583331531828908,-0.3487549440315158,0.20281665117372863,0.23583331531828908,0.4158925236964975,0.41949722596038913,,0.6649610678531702,,,,-0.6594493933094702,0.5812626427477104,-0.6750867434218222,-0.2975564335664682,-0.6665978962179739,-0.07773996912997819,-0.16090629745816945,0.6649610678531702,0.7254727474972191,0.21690767519466073,0.5835372636262514,0.6471635150166852,0.1385984427141268,0.6056291059836729,0.6551724137931034,0.1510567296996663,0.7276974416017797,0.7339265850945496,0.12169076751946609,0.6351501668520578,0.6614015572858732,0.12347052280311456,0.6511679644048943,0.6845383759733037,0.2413793103448276,0.6086978770071432,0.6539103389000788,0.15634753569400955,0.3219132369299221,-0.15595105672969967,-0.3561735261401557,0.2978865406006674,-0.1710789766407119,-0.36106785317018913,-0.011987507534823763,0.011987507534823763,0.4418335746355121,0.46185889692708537,0.06175565821933992,0.16508332072280238,0.7067853170189099,0.6516129032258065,0.5973303670745272,0.43270300333704115,0.6840934371523915,0.5421579532814237,0.6560622914349278,0.5599555061179087
2024-03-20 00:00:00.000,0.6680756395995551,0.6520578420467186,0.10389321468298107,-0.7095338791263529,0.43186116631679244,0.7210233592880979,0.47185761957730815,0.24004449388209118,0.517686318131257,0.37842046718576194,-0.14883203559510566,0.5424166252320649,-0.7024339240647397,0.10389321468298107,-0.2924333109946785,-0.3301694143124479,0.259416646850118,0.2924333109946785,0.3694108610954847,0.4032396945291372,,0.6680756395995551,,,,-0.6831353142658529,0.5839164462468674,-0.6831353142658529,-0.24201359023549845,-0.6804537232383128,-0.036871876628677046,-0.13945212446374686,0.6680756395995551,0.7210233592880979,0.24004449388209118,0.5875417130144606,0.6529477196885429,0.19510567296996661,0.6119270289458545,0.6582869855394883,0.15417130144605118,0.7437152391546161,0.7521690767519467,0.16796440489432704,0.6507230255839822,0.6814238042269187,0.1479421579532814,0.6658509454949945,0.703670745272525,0.2560622914349277,0.6299404388659323,0.6739348133815375,0.17817382985072314,0.28898776418242494,-0.1906562847608454,-0.3730812013348164,0.2676307007786429,-0.19866518353726362,-0.3797552836484983,0.0,0.0,0.4418335746355121,0.47655820896691675,0.0771945727741749,0.1957959564021215,0.703670745272525,0.6342602892102336,0.6040044493882092,0.4211345939933259,0.7134593993325918,0.5528364849833148,0.6743047830923248,0.5706340378197998
2024-03-20 08:00:00.004,0.7010011123470522,0.6404894327030033,0.14705228031145717,-0.6883969338403688,0.5193013715524954,0.7503893214682981,0.5501668520578421,0.22091212458286985,0.49365962180200224,0.3864293659621802,-0.1621802002224694,0.5323597492219126,-0.6768023129415167,0.14705228031145717,-0.18866665225463125,-0.41251311532409907,0.2641333131564838,0.18866665225463125,0.363849634761562,0.43143780220953015,,0.7010011123470522,,,,-0.6650341612067386,0.5716568419644086,-0.6677148497974276,-0.14006597886349517,-0.6636938169113943,0.017201085123587125,-0.11799795146932425,0.7010011123470522,0.7503893214682981,0.22091212458286985,0.6102335928809789,0.6600667408231368,0.19021134593993325,0.6379617425410055,0.6796440489432702,0.12703003337041155,0.7299221357063403,0.7446051167964404,0.11590656284760845,0.6418242491657397,0.6703003337041158,0.11501668520578419,0.6643675644626184,0.7018909899888766,0.22224694104560622,0.6243259964517975,0.6570252571527502,0.15812927399251678,0.32547274749721916,-0.196440489432703,-0.3721913236929922,0.31345939933259176,-0.2040044493882091,-0.3668520578420467,-0.1225425852746065,0.1225425852746065,0.4758207726843976,0.479583449690659,0.10807240188384484,0.19652776276524095,0.7098998887652946,0.6551724137931034,0.6191323692992213,0.4197997775305895,0.6969966629588431,0.5377085650723026,0.6640711902113459,0.5701890989988877
2024-03-20 16:00:00.000,0.6968517119547625,0.6525753739346483,0.21960173681333034,-0.6816866933689365,0.5848909657320874,0.7475803806411245,0.518411394908875,0.1884525542866168,0.4347535904085587,0.39203471151478014,-0.20958949957260095,0.5365619684127613,-0.6666065562545557,0.21960173681333034,-0.18161185545997188,-0.4871395832503683,0.13679854047634243,0.18161185545997188,0.31860100403146197,0.4450049384456417,,0.6968517119547625,,,,-0.6687945053166039,0.5832263424516435,-0.6734862322622024,-0.0021224479039611615,-0.66812425861009,0.10869167423969527,-0.09655451928580155,0.6968517119547625,0.7475803806411245,0.1884525542866168,0.624318615499701,0.6697074243243406,0.17087551557511418,0.6313564076027701,0.6650350469453337,0.02469685186046572,0.725775952872425,0.7400155791703512,0.0520636336517926,0.6314384286486641,0.6527978680955534,0.10434976146449029,0.6693368936359592,0.7041940192646307,0.19290243750471875,0.6021597892842088,0.6272808188696042,0.07706875460748387,0.17888530536769767,-0.16153076081710013,-0.28412504347580836,0.1673156090006326,-0.16664812651791733,-0.2663255106034006,-0.04902248741509504,0.04902248741509504,0.4172534561703672,0.4882202646957993,0.138965689660859,0.07468885830604904,0.7081989141609224,0.6470130199120208,0.654132833060984,0.3869173458139629,0.6803871440477853,0.5150739824952986,0.6628101053362827,0.5620202504462739
2024-03-21 00:00:00.000,0.7162883845126837,0.6654800352671439,0.28368005515399813,-0.6932576769025368,0.5969069870939031,0.7662698901571526,0.5477806241483478,0.21492935943432329,0.45344309992458687,0.38980976990572924,-0.21381688862979784,0.5534015802378179,-0.6557047715093343,0.28368005515399813,-0.261804103325414,-0.5233902756199872,0.21227359729087622,0.261804103325414,0.237843156923627,0.46046164519638183,,0.7162883845126837,,,,-0.6892455663697703,0.6027546344031358,-0.6939388727555568,0.07643384685423522,-0.689916038710597,0.16225430648004321,-0.2470501149526383,0.7162883845126837,0.7662698901571526,0.21492935943432329,0.6516466399643971,0.6837245564613618,0.1677605973224428,0.6455273698264353,0.670374906807056,0.0008899766436203862,0.7222160462979434,0.7364556725958696,0.04472132634192442,0.61030148336268,0.6307709461659489,0.07564801470773283,0.686254907479165,0.7122038090572141,0.221159195939666,0.5962877509646977,0.6032487761459725,0.07380995489104143,0.15596840679447269,-0.19913227401006142,-0.27122038214331273,0.14573367539283824,-0.2015797097800175,-0.24808098940918272,0.0,0.09990700986847577,0.4172534561703672,0.5149302557218223,-0.03209641970541286,0.023317619386159838,0.7219935521370384,0.6677049768761948,0.6694849301634357,0.35888308153992077,0.6654800352671439,0.4719101152797099,0.6505729264865023,0.5402158226775744
2024-03-21 08:00:00.000,0.7254116599910994,0.6312159344877589,0.29524975152106314,-0.6607699154428128,0.6385180240320429,0.7595950653299997,0.5978418103519945,0.19134497837838305,0.4501056875110104,0.4200689757888223,-0.2351763280766871,0.5287432607940094,-0.6055052815190377,0.29524975152106314,-0.1674602823072468,-0.4856750100352308,0.22170797939269293,0.1674602823072468,0.24571032170884674,0.42866931412295356,,0.7254116599910994,,,,-0.6517032143004957,0.5692628693992674,-0.6577354346591221,0.16376361195826647,-0.6537139544200378,0.20665940117516574,-0.2316094827680984,0.7254116599910994,0.7595950653299997,0.19134497837838305,0.6885847797062753,0.6941817820239014,0.19957726233187162,0.6989319092122832,0.6952942528284267,0.05384358693903337,0.7162087039535059,0.7317832952168626,0.15530092431175738,0.6074090592709137,0.6318834169704742,0.12882411916405093,0.7152247718052911,0.7313383068950523,0.34753587933376084,0.5850115075652141,0.5896751223854029,0.14159915817465654,0.09856491328095779,-0.3070419420490333,-0.37601513192961317,0.0972299483155272,-0.30948937781898933,-0.34108354866751306,0.04902248741509504,0.0519516451316074,0.4557691598168626,0.5031329307832809,-0.006419283941082572,0.050182054599754645,0.7344532251477238,0.6398932067630577,0.679497167404165,0.4834798116467749,0.6341083585795252,0.44832573422376953,0.656802762991845,0.48080988171591377
2024-03-21 16:00:00.000,0.7020471740097909,0.5893870322376008,0.25787073248900694,-0.6182688028482423,0.6133733867378728,0.7382356258831104,0.5466681533438222,0.10501724394720557,0.3889197932621088,0.3564356457699647,-0.19512737911376968,0.49959856853156354,-0.5507508687939762,0.25787073248900694,-0.1674602823072468,-0.44286440836197916,0.13679854047634243,0.1674602823072468,0.26125732968492227,0.39261828113495223,,0.7020471740097909,,,,-0.6097010873589483,0.5299417292837764,-0.617073801130603,0.24285272332692448,-0.6130523208915187,0.24464004787762866,-0.21616885058355848,0.7020471740097909,0.7382356258831104,0.10501724394720557,0.6580996884735204,0.663700081979903,0.1225942826587082,0.665776591010236,0.6592501987618011,0.11947936440603686,0.6912893579321351,0.7081989141609224,0.23628879888121254,0.578039830031441,0.5909444913639366,0.21915674849152011,0.7163384821319889,0.7204360930107027,0.45544554737273274,0.5705779160138749,0.5603026257231867,0.22076089227229917,-0.020024474481458693,-0.41717655169705603,-0.3904772523884445,-0.020914451125079076,-0.4140616334443847,-0.3390811012193672,0.09804497483019008,0.003996280394739031,0.3551345402444175,0.4597830273634785,0.019257851823247716,0.08473454802228994,0.7066414550345868,0.6027366818919067,0.6472355140729259,0.4572255006599734,0.6054066118227679,0.40004450130736363,0.649905444003787,0.46212037219988555
2024-03-22 00:00:00.000,0.6760124610591902,0.557347873067267,0.2387362346511686,-0.585113484646195,0.5802180685358256,0.7119813148963089,0.46701524373979775,0.013794637976115987,0.33841361873665193,0.3168316851288575,-0.17688285791955177,0.4746587568298739,-0.4961470182675369,0.2387362346511686,-0.261804103325414,-0.4063294899932803,0.2264251704436013,0.261804103325414,0.2608493228849451,0.3785867604516908,,0.6760124610591902,,,,-0.5752652684292441,0.491456225825916,-0.5853223535416434,0.29634877464536824,-0.5799585748150304,0.26818893633064994,-0.20072821839901858,0.6760124610591902,0.7119813148963089,0.013794637976115987,0.6231642189586116,0.6349983352231456,0.03938146648020209,0.6344014241210504,0.6254310863042265,0.03048170004399823,0.6691143747218515,0.6895094046448943,0.19512737911376968,0.5455556825392968,0.5593503205154128,0.18467015355123015,0.6890415728499034,0.6924018287366606,0.40720961281708956,0.5277281910958369,0.520026702269693,0.15096477178620862,-0.05606852854808434,-0.38869729910120365,-0.3666703771715991,-0.05562354022627414,-0.3829124509176712,-0.30815441285355877,0.1470674622452851,-0.04395908434212934,0.2682069980161154,0.45607100974422726,0.03209641970541286,0.06562268678429453,0.6790521790823547,0.5649126745380402,0.6123039308108258,0.4091667619044726,0.578484818353251,0.34019357202389267,0.6038491526964321,0.4269662947768803
2024-03-22 08:00:00.000,0.6622148393611793,0.5575339969238717,0.25172493034766424,-0.5834168383077818,0.5785197873948589,0.695526443268303,0.42043182442682386,-0.07678611933682065,0.26463390113472396,0.28511019962454276,-0.22590698877354484,0.484135210927578,-0.47671664790487206,0.25172493034766424,-0.13684422374376257,-0.3987223405848219,0.2170632514556234,0.13684422374376257,0.26934606953016516,0.4059349549990189,,0.6622148393611793,,,,-0.5743697561207228,0.4898904690337061,-0.5877791667694556,0.35579636254637775,-0.579733520380216,0.3298715019588276,-0.16990367366886494,0.6622148393611793,0.695526443268303,-0.07678611933682065,0.5776294145016,0.5891387185059833,-0.0652125593208361,0.6201447201547045,0.5993768677508928,-0.08212776242112123,0.6310517880971238,0.6510127508991316,0.10883597784262407,0.4426886706114096,0.4555976413984693,0.022924551570123266,0.6808218687758302,0.673567093750228,0.3306613226452905,0.4347315488287347,0.42804676843413375,-0.013160850756913506,0.059425779312843804,-0.34431341047554076,-0.40351662132653865,0.06031605316022724,-0.3260627966041804,-0.33808149354385675,0.12191052395433219,-0.024519429128950356,0.2682965645566038,0.43567722191314845,0.05779284869301252,0.05831351550500231,0.6305364524093129,0.5699978307872398,0.582016527726916,0.40752285363976415,0.5441798892131203,0.2401513703316797,0.6016025523693515,0.35677724433890873
2024-03-22 16:00:00.000,0.659318637274549,0.5468507107552706,0.2908969796325351,-0.5698386516855862,0.5662771601125512,0.6906299371076943,0.4195415505794404,0.059425779312843804,0.2192299349181691,0.3167149212066545,-0.10260406091094006,0.485956541451232,-0.42021163432929326,0.2908969796325351,-0.13684422374376257,-0.37415437273646374,0.10381285939181988,0.13684422374376257,0.26145727251463735,0.4156269056180959,,0.659318637274549,,,,-0.5623012865368633,0.47648105838497323,-0.5783925793153426,0.407646083721478,-0.5690059918612297,0.38216820348888564,-0.26327853293483483,0.659318637274549,0.6906299371076943,0.059425779312843804,0.5415693123246217,0.5499666692211126,-0.013576676172597276,0.5947690926968306,0.5659915984740143,-0.09236591166603064,0.5972176181532922,0.6194080293170199,0.12040953785860861,0.35321614894937503,0.365679982812743,-0.05007790391531782,0.6164711309328899,0.6070117199791382,0.23491427299042525,0.3706610974185839,0.36215917433298783,0.004238240074260281,0.047852219296859254,-0.27353663960855823,-0.3794792274471862,0.04874249314424268,-0.23347431647630396,-0.29490321194576047,0.18917150268775682,-0.08990457347281797,0.28976028972113205,0.410440146293239,-0.12356630812281089,0.023593831679959067,0.5989317308272012,0.5642110507792475,0.5441798892131203,0.36211888742320936,0.5210327691811512,0.15379480713548715,0.538393109205128,0.28822615809038477
2024-03-23 00:00:00.000,0.6492871325809418,0.5570159355708232,0.36570178576860923,-0.5716675106939519,0.5667671852564818,0.6864146794999109,0.4049000283357684,0.1476615614887868,0.180846437298484,0.29265051552981275,0.018262817559699124,0.49620399871898063,-0.4018258361527942,0.36570178576860923,-0.24317896479469106,-0.36711313900928205,0.2101255132691991,0.24317896479469106,0.26415890076313653,0.4571980974746594,,0.6492871325809418,,,,-0.5637615634608271,0.48121076309692024,-0.5791978919841592,0.4456400930214157,-0.5711441553632902,0.42751918562446056,-0.22490025132020453,0.6492871325809418,0.6864146794999109,0.1476615614887868,0.5173184467511021,0.5258355153469466,0.03496661410820441,0.5679922666158493,0.5378622488618705,-0.06481073060820054,0.5909092229254145,0.6164814512835021,0.17795111256340976,0.362806461033535,0.3525614658171184,0.009131408779849562,0.6075831503285967,0.5941644592932462,0.29520624303233,0.34957191268861576,0.3071613081032377,0.07098218706541048,0.07349670481342328,-0.2378620628507154,-0.35367505225368545,0.07616931226118415,-0.17349676681714166,-0.23986651843653603,0.04206622144854813,0.04498234510602418,0.2899540445336362,0.4263153221494963,-0.2441774157190792,-0.003890167210955182,0.5962141781379824,0.5494435478021674,0.5077954150745609,0.291091494518619,0.4795103195857586,0.07817376784700479,0.4893098802275485,0.21380859582086778
2024-03-23 08:00:00.000,0.65535755101901,0.5688495315016516,0.4421907569454235,-0.5648985508994988,0.5648985508994988,0.6976605970389697,0.4688974866004963,0.24058030815118187,0.08851749984802522,0.14336713451455974,0.1576369581676419,0.504204941043382,-0.3733425781792583,0.4421907569454235,-0.11345267021929573,-0.3723388906645543,0.21272375666117946,0.11345267021929573,0.2616984683324551,0.44820660883513663,,0.65535755101901,,,,-0.5588278338289727,0.4737498783582156,-0.5789778759141518,0.36673076595026327,-0.5668878506630444,0.36135742139421545,-0.3065675618217354,0.65535755101901,0.6976605970389697,0.24058030815118187,0.5088650062276633,0.5175040734188074,0.17948762563642393,0.5325020310568185,0.4894103581018019,-0.08717970388054876,0.5569939718646275,0.5870694637275828,0.3190643382431337,0.3542929653866803,0.3190643382431337,0.17948762563642393,0.5919577349956894,0.5744882223123211,0.31977653631284914,0.27556263749340004,0.23347136788797698,0.21430167597765365,0.16700152993997705,-0.145150862471195,-0.25707979175005813,0.16967712187492992,-0.055964464639431555,-0.14693459042783028,-0.12212827009605572,0.19650578907417665,0.31177989657868344,0.4225798196735417,-0.32927627010482696,-0.1285188742518175,0.5924206475974887,0.5389088088984305,0.49386967799339004,0.20312202106184124,0.4078048040857384,-0.009141605777755753,0.4301014035436792,0.11794901113250715
2024-03-23 16:00:00.000,0.634413407821229,0.5478883962757969,0.5010603282180365,-0.5454961924596029,0.5477263486021198,0.6807151814509345,0.42207462773882054,0.1536235702652125,-0.0002229659945794086,0.03277600120317307,0.04882955281289048,0.4948176212531026,-0.30746013347301626,0.5010603282180365,-0.11817986481176634,-0.3558557257048742,0.10872547562682505,0.11817986481176634,0.23347387079875628,0.43307822455707407,,0.634413407821229,,,,-0.5397972385263033,0.4560626191945582,-0.5639772890285185,0.29575783993913174,-0.549200591499387,0.30113118449517956,-0.3469516090096909,0.634413407821229,0.6807151814509345,0.1536235702652125,0.4825520917952074,0.4983289978849782,0.12731358290484232,0.48611994459960817,0.4372363153702203,-0.09431461570708984,0.5105963963148308,0.5411384688442248,0.24236403610781715,0.32088376159579646,0.284281643088746,0.1995545651485707,0.5374886202166183,0.51984939682066,0.25631284916201114,0.19287112879793625,0.148288882182908,0.16826815642458098,0.12642171892652468,-0.10813850737101319,-0.1808254216039004,0.1241920589807306,-0.04124870899719059,-0.07603140415157833,-0.13100385938278444,0.20424251175640282,,0.4091531252612295,-0.3179219159632812,-0.12378701168447258,0.5736915040528183,0.503680181754884,0.4702352825679727,0.11794901113250715,0.3288748420046277,-0.10858443936017198,0.3516173734517274,0.018506177550090916
2024-03-24 00:00:00.000,0.6277094972067039,0.5621598074934002,0.5403067090664453,-0.5595461761574586,0.5617763322999754,0.6811611134400932,0.40646700811826186,0.14648865843867145,-0.033667865181490696,-0.010925333734391023,0.00646601384280285,0.5085008248845112,-0.28712794176085965,0.5403067090664453,-0.19381497829129682,-0.3458243120285003,0.18908778369882617,0.19381497829129682,0.2508921479422453,0.4082083055708964,,0.6277094972067039,,,,-0.5543127004069113,0.4750291868941653,-0.5731257375116308,0.22374076270969878,-0.5677505840531395,0.2586792601898919,-0.305524551217489,0.6277094972067039,0.6811611134400932,0.14648865843867145,0.47251750578283025,0.5076935696573135,0.1295432428506364,0.462705910570728,0.4015617562375149,-0.1612044140809124,0.4940895665519223,0.523301189277872,0.16432593800502415,0.2901110311578396,0.24191810411865836,0.13578629069885984,0.4949486917321373,0.4759153208130796,0.1570949720670391,0.1319883696485288,0.07916173409764263,0.09810055865921788,0.1112600312951249,-0.05328887270447866,-0.11259782726260133,0.10947630333848962,0.01939804152840855,-0.009587537766914572,-0.15618545016666097,0.2206024143152972,,0.3269477749654702,-0.4882372280864675,-0.19341720575698837,0.5750293000202948,0.5001127258416135,0.4738027384812434,0.06577496840092555,0.2981055347526693,-0.1705689858532476,0.3003351946984634,-0.057302260606908025
2024-03-24 08:00:00.000,0.6071508379888269,0.5099799602290385,0.5679575683005516,-0.5196263812064082,0.5223025685774285,0.6610941739279466,0.4934237460042312,0.19777083719193542,-0.03054634125737898,-0.08940936382634285,-0.020289905506726182,0.46917074941313225,-0.21230856313705973,0.5679575683005516,-0.11345267021929573,-0.3384693736241158,0.19854217288376746,0.11345267021929573,0.2382156031844177,0.4703346933015565,,0.6071508379888269,,,,-0.5104677328245424,0.4495698278560004,-0.5221099793626459,0.14328918816127503,-0.5167366348065981,0.21224710996388865,-0.29516778676943856,0.6071508379888269,0.6610941739279466,0.19777083719193542,0.4167698057140678,0.45997884681732,0.16744746192913587,0.4149858793118674,0.33734754979864523,-0.12508392295904822,0.4285083780344211,0.45864105084984347,0.10947630333848962,0.19979975704644448,0.14381306650371856,0.10011173156615447,0.4314764174854512,0.41101777706584147,0.23798882681564248,0.03725661380784634,-0.016278328420078623,0.09452513966480447,0.22943200842221143,0.05239700872616102,-0.02251956545252027,0.22185116460651155,0.1295432428506364,0.08584190791307232,-0.2603090836111016,0.3230249638188281,,0.2522369295399795,-0.4882372280864675,-0.15824926710742532,0.5273145771803013,0.630770798665147,0.41181819198816766,-0.03233006921401425,0.21293252482333522,-0.2869572350236989,0.2227430285848292,-0.1812713535930592
2024-03-24 16:00:00.000,0.5570949720670391,0.4350550513366219,0.5813370163170545,-0.45651296237318373,0.45918914974420383,0.6133794510879531,0.47959985434030794,0.3114834944274338,0.07157208425999016,-0.18528474149548854,0.06755869635756082,0.4048503329135554,-0.11990004816989555,0.5813370163170545,-0.12763425399670766,-0.3066320276061035,0.14181583777411963,0.12763425399670766,0.2086362249691014,0.5473313953734869,,0.5570949720670391,,,,-0.44688315557797653,0.40031416942556214,-0.4459875981519686,0.05373344556047815,-0.4419575897349327,0.15403587727337067,-0.284811022321388,0.5570949720670391,0.6133794510879531,0.3114834944274338,0.34987256563155295,0.40245362021583253,0.22363489256314684,0.3554473356384291,0.27625486728388726,-0.052842940715319836,0.35267879107971245,0.3846163406494798,0.033667865181490696,0.10461761025410905,0.04882955281289048,0.023857361419996722,0.35233887772510175,0.3260488280359524,0.27106145251396646,-0.06406320179154065,-0.11840811494605137,0.018100558659217877,0.3248614541021983,0.1554072982218478,0.005128217875326398,0.3177265422756573,0.22987794041137025,0.09966579957699565,-0.35207287209123317,0.412489778645284,,0.19339261780147923,-0.4882372280864675,-0.21662727044782698,0.46755969063301983,0.6008933553915062,0.34492839361434513,-0.12820544688315996,0.12240833102409532,-0.43902004332685557,0.11928680709998359,-0.2856194390562224
2024-03-25 00:00:00.000,0.5083798882681564,0.2825293439484879,0.5193455738405907,-0.29549568888347255,0.2981718762544927,0.5366791489526366,0.49877492987413713,0.3962105723676091,0.19732490520277662,-0.17904169364726513,0.08985529581550167,0.265934403600787,0.06122795327579513,0.5193455738405907,-0.15127022695906095,-0.21902206428471685,0.16072461614400224,0.15127022695906095,0.14307633301571285,0.6584223666268113,,0.5083798882681564,,,,-0.31780594823329583,0.2721171438361201,-0.2882426042115939,-0.010078412734671116,-0.2828674507531026,0.08533056115354878,-0.284811022321388,0.5083798882681564,0.5366791489526366,0.3962105723676091,0.2807454175462875,0.33333416189621584,0.31683467829733963,0.3264585316026727,0.25574199578258167,0.06309937646597263,0.279687674191696,0.32307772614556307,0.1710149178424064,0.07472686446722075,0.018060245560932095,0.10992223532764844,0.22263098494932573,0.21141880231059018,0.2035754189944134,-0.11767637775892931,-0.17170291621178824,0.09139664804469275,0.2900787589478106,0.19643304122445898,0.05016734878036694,0.28116011916463424,0.26109317965248746,0.12508392295904822,-0.2603090836111016,0.3230249638188281,,0.13560908379240913,-0.4882372280864675,-0.11965188488610207,0.4113722599990089,0.5108150935814252,0.2249726885306233,-0.16700152993997705,0.0037904219078499462,-0.4943156099825489,-0.03857311706223769,-0.42252055972797925
2024-03-25 08:00:00.001,0.5624581005586592,0.3115181479842443,0.5420906354686457,-0.3285019997927208,0.3307321559352376,0.5928665795866475,0.4862888341776902,0.4278717435978851,0.20981100089922353,-0.14961018236278317,0.11259782726260133,0.3040105118018769,0.02795691451460835,0.5420906354686457,-0.17963339451388488,-0.22399040602743348,0.16072461614400224,0.17963339451388488,0.14315515869092021,0.633134171875931,,0.5624581005586592,,,,-0.36225297882022345,0.30672841840772935,-0.31165398425077323,0.0022388935650199224,-0.30762397583373735,0.12627359706712363,-0.284811022321388,0.5624581005586592,0.5928665795866475,0.4278717435978851,0.32400563279964717,0.38194074871452693,0.311037562438275,0.37707744326510895,0.30211892265509865,0.0907471597938193,0.34799128816029856,0.3930890484434974,0.1741364417665181,0.11978604841461955,0.06265344447681383,0.145150862471195,0.25261801557515323,0.24018781654905658,0.2,-0.09291436004517777,-0.14672794658098268,0.12178770949720669,0.27580893529472844,0.18260914956053564,0.026087021365790806,0.2668902955115521,0.2566338597608993,0.10858443936017198,-0.24563223634272083,0.3083661452008434,,0.16566676731340702,-0.4882372280864675,-0.13509083777463135,0.46220850676311404,0.5603135443780538,0.2713496154031403,-0.15674509418932425,0.042140572975508224,-0.49699120191750173,-0.02251956545252027,-0.41716937585807357
2024-03-25 16:00:00.000,0.5414525139664804,0.2419450182984289,0.4573541313641268,-0.26092826867446256,0.262712393588476,0.5473815166924481,0.5143825494946956,0.42920953956536156,0.2539582678259464,-0.15719102617848307,0.09743613963120155,0.25394144844914385,0.08799809603522933,0.4573541313641268,-0.17963339451388488,-0.29308422078992813,0.2316325350310621,0.17963339451388488,0.1571545590676348,0.6651973146742128,,0.5414525139664804,,,,-0.33807292831800834,0.24135272630914764,-0.2382182753181198,0.04119564159636657,-0.2328449307620719,0.14776697529131488,-0.29516778676943856,0.5414525139664804,0.5473815166924481,0.42920953956536156,0.25710839271713226,0.2851735070670636,0.24816115196688177,0.4239055113228694,0.38238668070368576,0.12062460306746005,0.24737430167597765,0.30969976647079855,0.16412122900243656,0.17822914838599815,0.1375700186554951,0.2017842250943648,0.3289486389863506,0.31534407855187185,0.26972067039106146,-0.016129387685104208,-0.07202602848884103,0.12625698324022347,0.2976596027635105,0.14871831838446553,-0.05641039662859037,0.2753630033055696,0.21159472885585878,0.024749225398314357,-0.25689049916756546,0.3193219072455371,,0.19386920508093822,-0.4882372280864675,-0.05789607333198487,0.4729108745029257,0.5143825494946956,0.17502830574483574,-0.1522857742977361,-0.055964464639431555,-0.41895310381470874,0.06622090039008435,-0.34448246162518625
2024-03-26 00:00:00.000,0.5495539136950963,0.29379678418286476,0.484686734178858,-0.30782953429925636,0.30961147082197277,0.5837420100484317,0.49331879139918966,0.3904234046603971,0.23073510965668648,-0.20846338092534608,0.019153686708952736,0.3284987539476068,0.05628615614877757,0.484686734178858,-0.09679939375322655,-0.3315532869834752,0.1511014926879634,0.09679939375322655,0.16018866674482513,0.64583464584013,,0.5495539136950963,,,,-0.42416346203243177,0.2959748208169342,-0.27382704510954453,0.13154436480752632,-0.2671155979254871,0.2456389669365032,-0.33104678407159793,0.5495539136950963,0.5837420100484317,0.3904234046603971,0.37832739797922355,0.4006683998768137,0.25367499024996704,0.5250030480053164,0.469265324369342,0.014922058249998064,0.29799125701988366,0.3449890780484627,0.11905563392398881,0.247771891362391,0.18196002373505102,0.1075724497723741,0.412429049861447,0.40977962358707687,0.22678585552973918,-0.030747805367937316,-0.10023392940279695,0.034821450258503264,0.25189325195145984,0.11781744498879067,0.0037861938843278663,0.22694891577235862,0.1995546894328099,0.09621386811939049,-0.31549666086411104,0.3843945854514795,,0.2921146185017833,-0.5217176910096359,-0.13108471791234777,0.5672609307872398,0.4897553148021753,0.27394226339548683,-0.1592428604290838,-0.10979962264550813,-0.5356350759887365,0.09309582609700284,-0.4443209881902408
