fundingTime,fundingRate,rate_7d_mean,rate_7d_std,rate_30d_mean,rate_30d_std,rate_zscore,rate_zscore_7d,rate_momentum_1d,rate_momentum_3d,rate_momentum_7d,rate_acceleration,pct_positive_7d,pct_positive_30d,rate_volatility_7d,hour,weekday,hour_sin,hour_cos,weekday_sin,weekday_cos,binance_premium,tri_exchange_mean,tri_exchange_std,tri_exchange_outlier,max_exchange_spread,usdt_supply,usdt_inflow_7d_pct,usdc_supply,usdc_inflow_7d_pct,total_stablecoin_supply,total_inflow_7d_pct,pred_direction_matches_actual,rate_btc,zscore_btc,mom_btc,rate_eth,zscore_eth,mom_eth,rate_sol,zscore_sol,mom_sol,rate_doge,zscore_doge,mom_doge,rate_xrp,zscore_xrp,mom_xrp,rate_avax,zscore_avax,mom_avax,rate_link,zscore_link,mom_link,btc_eth_spread,btc_sol_spread,eth_sol_spread,btc_eth_spread_zscore,btc_sol_spread_zscore,eth_sol_spread_zscore,hierarchy_normal,hierarchy_inversion,all_above_zscore_1,sync_score,btc_falling_sol_rising,rotation_direction,portfolio_rate_weighted,rel_score_btc,rel_score_eth,rel_score_sol,rel_score_doge,rel_score_xrp,rel_score_avax,rel_score_link
2023-06-17 16:00:00.000,0.13414905450500555,0.16662958843159065,-0.07363737486095662,-0.3793103448275862,-0.04916573971078977,0.160845383759733,0.19154616240266964,0.09944382647385984,0.03225806451612903,0.018909899888765295,0.024249165739710785,,,-0.07363737486095662,0.14621665549733925,-0.0867381482248925,-0.22168331639919178,-0.14621665549733925,-0.07502286586724466,0.29671205509658033,,0.13414905450500555,,,,-0.33084165023418877,-0.2852699441924774,0.38356185918440383,-0.003797642170142612,0.13247069452320995,-0.04668865962116506,,0.3123818019107556,0.33926585094549494,0.17552836484983317,0.13414905450500555,0.160845383759733,0.09944382647385984,-0.02380687521684533,-0.08832035595105672,0.019799777530589546,-0.0531524164464173,-0.0912429115041115,0.22538989476116478,0.20089236111604714,0.19688542825361513,-0.10750056707154891,0.056505177535464565,0.09499443826473859,0.169265138358187,0.1304796417044944,0.09345794623900323,0.20000012400743672,-0.047385984427141266,0.15506117908787542,0.15728587319243603,-0.055394883203559515,0.1604004449388209,0.1657397107897664,,,,,-0.1291712266110556,-0.05006484486282067,0.10122358175750834,0.2565072302558398,0.1911012235817575,-0.08476084538375972,-0.1657397107897664,0.17730812013348163,-0.029143492769744164,0.04338153503893215
2023-06-18 00:00:00.000,0.21601779755283645,0.19955506117908786,-0.15061179087875418,-0.33837597330367075,-0.1239154616240267,0.23737486095661847,0.22224694104560622,0.10255839822024472,0.07363737486095662,0.040711902113459396,0.00689655172413793,,,-0.15061179087875418,0.06603332828912095,-0.0940441569455538,-0.1320666565782419,-0.06603332828912095,-0.04533063680109429,0.2888982375233919,,0.21601779755283645,,,,-0.3693891640436555,-0.3291652986305533,0.42033939356691835,-0.0502798317663778,0.1293867670788122,-0.1347499491338925,,0.2714428763042178,0.3010011123470523,0.10567296996662959,0.21601779755283645,0.23737486095661847,0.10255839822024472,-0.11458449286612471,-0.18175750834260287,-0.0064516129032258064,-0.02349656177674241,-0.08857238726496676,0.2674834620633981,0.21826294156713585,0.19555061179087874,-0.15240850021999114,0.035451593138125966,0.06340378197997774,0.2058758272074177,0.16319998247083758,0.11014686521025382,0.1708241593693808,-0.13014460511679646,0.2502780867630701,0.24360400444938823,-0.13370411568409346,0.26184649610678534,0.2636262513904338,,,,,-0.18126505626072292,-0.03859728638708745,0.10522803114571745,0.24004449388209118,0.2654060066740823,-0.1870967741935484,-0.1345939933259177,0.20177975528364847,-0.05406006674082313,0.0914349276974416
2023-06-18 08:00:00.000,0.2716351501668521,0.23114571746384868,-0.217797552836485,-0.2707452725250278,-0.1906562847608454,0.2921023359288098,0.24449388209121245,0.18131256952169075,0.023359288097886538,0.05228031145717464,0.08565072302558399,,,-0.217797552836485,0.11791665765914454,-0.1349510410044431,-0.10848332504641299,-0.11791665765914454,-0.02365585860678886,0.294459116181648,,0.2716351501668521,,,,-0.40746466578471324,-0.36099939687943894,0.4226552344652837,-0.1380554624204785,0.06567687047187813,-0.21981646443649003,,0.2910223624638663,0.32146829810900995,0.16173526140155728,0.2716351501668521,0.2921023359288098,0.18131256952169075,-0.1297140958076713,-0.20177975528364847,-0.0037819799777530586,-0.002053097630977492,-0.08122844560731877,0.29242779824249937,0.23474402082832777,0.19955506117908786,-0.2138168886297978,0.008463256917909348,0.0353726362625139,0.2378462580075482,0.20618269390348615,0.17378727622062268,0.2265034811977318,-0.18487208008898778,0.28453837597330367,0.2836484983314794,-0.189321468298109,0.307230255839822,0.3187986651835373,,,,,-0.25317560415766893,-0.07317169633796866,0.13414905450500555,0.26184649610678534,0.3187986651835373,-0.23648498331479423,-0.1239154616240267,0.21156840934371526,-0.0878754171301446,0.16395995550611792
2023-06-18 16:00:00.000,0.2596218020022247,0.1906562847608454,-0.207119021134594,-0.2622914349276974,-0.16751946607341492,0.27919911012235815,0.24048943270300333,0.18442714126807563,0.014015572858731925,0.060734149054505006,0.08164627363737487,,,-0.207119021134594,0.11791665765914454,-0.104085777869871,-0.12263332396551031,-0.11791665765914454,-0.04370701494968608,0.3311820204950441,,0.2596218020022247,,,,-0.36524382048136306,-0.37641335627590017,0.42109149945404856,-0.1449805746130915,0.05294359966610583,-0.22718835806088455,,0.3266214282086818,0.3454949944382647,0.207119021134594,0.2596218020022247,0.27919911012235815,0.18442714126807563,-0.1110245862916432,-0.182202447163515,0.0135706340378198,0.012546707744862452,-0.06654056229202278,0.3115814849514521,0.22204913545146374,0.18531701890989988,-0.20869952292898059,-0.0008908691492536158,0.03225806451612903,0.24073868209931448,0.20886911336802666,0.1951490925038234,0.22917608864549263,-0.1581757508342603,0.26807563959955505,0.2640711902113459,-0.1599555061179088,0.2978865406006674,0.31078976640711903,,,,,-0.25317560415766893,-0.05006484486282067,0.13592880978865407,0.2961067853170189,0.3121245828698554,-0.21913236929922134,-0.09721913236929922,0.20578420467185762,-0.09365962180200223,0.1897664071190211
2023-06-19 00:00:00.000,0.24716351501668518,0.1403781979977753,-0.19243604004449388,-0.2289210233592881,-0.15283648498331479,0.2587319243604005,0.23470522803114574,0.13726362625139044,0.021134593993325918,0.09543937708565071,0.022914349276974413,,,-0.19243604004449388,0.08018332720821829,-0.06698109019863185,-0.08961665982094985,-0.08018332720821829,-0.07239370354801625,0.3809126644629266,,0.24716351501668518,,,,-0.3050309793826919,-0.3801155281538161,0.3975458698328271,-0.1709514280056845,0.008715170839505485,-0.25273995434565905,,0.3366336654494111,0.35172413793103446,0.20266963292547271,0.24716351501668518,0.2587319243604005,0.13726362625139044,-0.08566025194846219,-0.14705228031145717,0.03626251390433815,-0.009809244236892462,-0.08278625141348653,0.27639215355593433,0.16581350407516346,0.13681868743047831,-0.21379310344827587,-0.05853550546546039,-0.03136818687430478,0.2387096774193548,0.15745513898222338,0.13417890852885464,0.20008904719942544,-0.12703003337041155,0.2596218020022247,0.2449388209121246,-0.1243604004449388,0.27519466073414905,0.28854282536151277,,,,,-0.25317560415766893,-0.019255709562623336,0.11457174638487205,0.32502780867630704,0.3045606229143492,-0.185761957730812,-0.11012235817575085,0.15283648498331479,-0.1657397107897664,0.13058954393770855
2023-06-19 08:00:00.000,0.2774193548387097,0.11590656284760845,-0.1408231368186874,-0.289432703003337,-0.10255839822024472,0.2925472747497219,0.25339265850945497,0.185761957730812,0.09276974416017797,0.0878754171301446,0.08120133481646273,,,-0.1408231368186874,0.028299997838194695,-0.10769048013376262,-0.11319999135277878,-0.028299997838194695,-0.07074228192887334,0.3681302186999333,,0.2774193548387097,,,,-0.3708285883786316,-0.43471833312338376,0.43918614744119855,-0.11169535794537096,-0.015637350112351935,-0.19747739284741586,,0.3737901903205622,0.3886540600667408,0.22580645161290322,0.2774193548387097,0.2925472747497219,0.185761957730812,-0.08121036873036025,-0.17597330367074526,0.03492769744160178,0.012693436968617336,-0.059864251694160965,0.28708258334697767,0.20008904719942544,0.17419354838709677,-0.1408231368186874,-0.05007790391531782,-0.01846496106785317,0.20845383759733035,0.15406950225437135,0.14061630969202102,0.19786336258096685,-0.15639599555061176,0.24716351501668518,0.24404894327030033,-0.15150166852057842,0.3076751946607342,0.3192436040044494,,,,,-0.2635093022865534,-0.05776712868787001,0.13948832035595105,0.35172413793103446,0.34060066740823136,-0.20489432703003335,-0.09187986651835373,0.1835372636262514,-0.16307007786429364,0.12747497219132367
2023-06-19 16:00:00.000,0.29343715239154616,0.07986651835372637,-0.13014460511679646,-0.25294771968854285,-0.09187986651835373,0.3045606229143492,0.2832035595105673,0.20177975528364847,0.06918798665183537,0.12302558398220245,0.06251390433815351,,,-0.13014460511679646,0.023583331531828906,-0.11106988850616102,-0.16036665441643658,-0.023583331531828906,-0.07412169030127176,0.42828368772862496,,0.29343715239154616,,,,-0.3136405651106016,-0.4043371957622429,0.40746466578471324,-0.14609752819254523,-0.05763480469981141,-0.22249715302717896,,0.3522082567127679,0.3668520578420467,0.20133481646273638,0.29343715239154616,0.3045606229143492,0.20177975528364847,-0.09411503006285585,-0.1479421579532814,-0.02246941045606229,-0.024933536902641197,-0.0876822125185852,0.2674834620633981,0.15290453328810374,0.13370411568409346,-0.1586206896551724,-0.11302703373978906,-0.0843159065628476,0.20845383759733035,0.09510028168282347,0.07653799135135322,0.13153796095090148,-0.18175750834260287,0.2520578420467186,0.24849833147942155,-0.17419354838709677,0.2756395995550612,0.32591768631813123,,,,,-0.2635093022865534,-0.10035294460642735,0.10166852057842046,0.32591768631813123,0.3739710789766407,-0.16796440489432704,-0.1385984427141268,0.1403781979977753,-0.23559510567296996,0.06295884315906564
2023-06-20 00:00:00.001,0.27875417130144603,0.0424916573971079,-0.11279199110122358,-0.23781979977753054,-0.07541713014460512,0.29521690767519465,0.27474972191323693,0.18665183537263624,0.0914349276974416,0.13058954393770855,0.05761957730812013,,,-0.11279199110122358,-0.014149998919097347,-0.13057929705389845,-0.1273499902718761,0.014149998919097347,-0.07239370354801625,0.4999901581493832,,0.27875417130144603,,,,-0.2795558646210605,-0.396205074319057,0.396205074319057,-0.15754347286798376,-0.09452608372079026,-0.22726483958402766,,0.36489042388435833,0.38331479421579534,0.20177975528364847,0.27875417130144603,0.29521690767519465,0.18665183537263624,-0.12481922426775918,-0.14616240266963293,-0.071412680756396,-0.057051444441725885,-0.09368046515861991,0.27220122883748304,0.1366114147957293,0.12258064516129033,-0.13058954393770855,-0.17374860956618463,-0.14482758620689654,0.21245828698553948,0.044736260831017255,0.02202447163515017,0.11814439944060628,-0.13592880978865407,0.3054505005561735,0.26140155728587317,-0.12480533926585094,0.303670745272525,0.32725250278086765,,,,,-0.2635093022865534,-0.1360043154946492,0.06518353726362626,0.3650723025583982,0.3668520578420467,-0.17374860956618463,-0.17285873192436038,0.12302558398220245,-0.30945494994438266,-0.0020022246941045607
2023-06-20 08:00:00.000,0.2703003337041157,0.07897664071190211,-0.10522803114571745,-0.17908787541713014,-0.0914349276974416,0.28854282536151277,0.24805339265850945,0.21023359288097884,0.13681868743047831,0.17508342602892102,0.08164627363737487,,,-0.10522803114571745,0.06603332828912095,-0.1257139914532208,-0.1037666587400472,-0.06603332828912095,-0.10859165569973551,0.48032657666356043,,0.2703003337041157,,,,-0.18553919436797278,-0.29934355929359413,0.39004018994523537,-0.1880949827800047,-0.015190568680570449,-0.24528300604803463,,0.3559906574481545,0.37486095661846497,0.21245828698553948,0.2703003337041157,0.28854282536151277,0.21023359288097884,-0.10345978482086991,-0.11813125695216908,-0.07541713014460512,-0.13462336890004092,-0.16332888699863898,0.19735232072282066,0.0978974307982425,0.06918798665183537,-0.12169076751946609,-0.21201334816462733,-0.19777530589543937,0.20355951056729701,0.056736011030799616,0.028253615127919914,0.08654060066740822,-0.11635150166852058,0.26985539488320354,0.22847608453837595,-0.08743047830923248,0.24671857619577306,0.26852057842046717,,,,,-0.23250820789990004,-0.14149998919097345,0.06829810901001113,0.37263626251390436,0.3637374860956618,-0.11546162402669634,-0.25917686318131256,0.07230255839822024,-0.3668520578420467,0.017130144605116793
2023-06-20 16:00:00.000,0.28987764182424913,0.09054505005561733,-0.0932146829810901,-0.17908787541713014,-0.09365962180200223,0.3121245828698554,0.26273637374860953,0.22981090100111232,0.1350389321468298,0.1839822024471635,0.11279199110122358,,,-0.0932146829810901,0.06603332828912095,-0.1374292738108686,-0.1037666587400472,-0.06603332828912095,-0.143737502772679,0.46095130199514295,,0.28987764182424913,,,,-0.18505571632957865,-0.29465235425988856,0.43404816097571153,-0.18161665201917318,0.028817402349905704,-0.23835789385542164,,0.35643564576996467,0.37486095661846497,0.2040044493882091,0.28987764182424913,0.3121245828698554,0.22981090100111232,-0.1274891541986203,-0.16307007786429364,-0.08921023359288098,-0.12470137856234947,-0.15444531849720336,0.2015797097800175,0.08054288624764495,0.04961067853170189,-0.160845383759733,-0.217797552836485,-0.22269187986651834,0.19021134593993325,0.09276974416017797,0.07007786429365963,0.09054505005561733,-0.14171301446051168,0.3010011123470523,0.2711902113459399,-0.10700778642936595,0.2836484983314794,0.31657397107897667,,,,,-0.24069636953279172,-0.15931934100801765,0.064293659621802,0.36240266963292544,0.37619577308120133,-0.15951056729699667,-0.26852057842046717,0.05005561735261402,-0.3819799777530589,0.03982202447163515
2023-06-21 00:00:00.000,0.253420849270905,-0.006229836505342703,-0.0843252869830316,-0.25609077920176615,-0.016242073746072047,0.28812993837210005,0.2536433434318101,0.18422516522941998,0.163533208265246,0.19356991998743403,0.10479474978630048,,,-0.0843252869830316,0.14623292257815917,-0.17220791873986652,-0.2004806196636053,-0.14623292257815917,-0.12078237129692013,0.4550484296760716,,0.253420849270905,,,,-0.2612714392876936,-0.3741235661812567,0.46664874921533084,-0.11398029794052622,-0.02480747661058512,-0.16895902988830944,,0.24855362705829998,0.26321059235072924,0.11747691695789099,0.253420849270905,0.28812993837210005,0.18422516522941998,-0.10480640854472631,-0.1363889206348242,-0.0836578045003163,-0.17884122031581137,-0.2086579174761482,0.17100578549176684,0.07343124165554074,0.07564801470773283,-0.19668483824010535,-0.25764823832810185,-0.25698075584538654,0.15418845350723195,0.020246968642363784,0.009789743079824248,0.04360885553739893,-0.1997997564927767,0.23050395069768004,0.26788296972973624,-0.16642563235701224,0.2022471922627328,0.30147958802640584,,,,,-0.12748943275918218,-0.10422426724564426,-0.015797085424261857,0.23495383391578198,0.3693403071024603,-0.12659917755499994,-0.3045945062790772,0.08054288624764495,-0.3833574392394814,0.023139392734130043
2023-06-21 08:00:00.000,0.2247441032487762,-0.0006674824827152898,-0.06318834169704743,-0.23206140982401574,-0.03048170004399823,0.2609856507416783,0.23673378720302277,0.17376793966688042,0.16442318490886637,0.1806652586549384,0.0711981314896309,,,-0.06318834169704743,0.2028392151890595,-0.24435840797179664,-0.17217747335815514,-0.2028392151890595,-0.11322277547794175,0.48297118256113064,,0.2247441032487762,,,,-0.22622412349869303,-0.3192608478695263,0.4300749700131828,-0.09785601915105147,0.013181518561443003,-0.14522011974471105,,0.23141967067200717,0.2458560478001317,0.13127155493400697,0.2247441032487762,0.2609856507416783,0.17376793966688042,-0.11726746773475748,-0.15196351189818097,-0.06096340008799646,-0.14523801498535,-0.16948587110195934,0.2468847352024923,0.10614152202937252,0.11903437608422665,-0.15908332504714404,-0.24474357699560623,-0.24763600108737252,0.1702080330923989,0.0278148642634624,0.015574591263356759,0.05161864532998241,-0.18378017690760975,0.22983646821496473,0.24407609451289092,-0.14996106445003507,0.20469462803268884,0.28167760770585226,,,,,-0.10927665665072757,-0.1078439702101872,-0.007787295631678379,0.21670931272156407,0.3255089574041563,-0.15352097102451664,-0.2798976544186115,0.07542552054682775,-0.37534764944689786,-0.012459673010685407
2023-06-21 16:00:00.000,0.2823765020026703,0.03070419420490333,-0.06608076578881368,-0.20736455796355002,-0.06341083585795253,0.31638669680704734,0.26499054563797003,0.17421292798869062,0.16931805644877848,0.18978751925204737,0.03671153654934094,,,-0.06608076578881368,0.19340483308724277,-0.23985202884829648,-0.18161185545997188,-0.19340483308724277,-0.16414485957349367,0.4845484152543557,,0.2823765020026703,,,,-0.21098564861220354,-0.28016312332287335,0.3610395592422355,-0.15773139159964003,0.028820608380104196,-0.19615886943977892,,0.17851976509837506,0.2009122272973022,0.08165535705217043,0.2823765020026703,0.31638669680704734,0.17421292798869062,-0.17512238540275926,-0.20936700541169587,-0.09834241912005268,-0.19011746371529506,-0.21333185482761394,0.2504450378282154,0.046744576896083245,0.05562354022627414,-0.17109800973601927,-0.28749443702714733,-0.30414951795726697,0.13349649654305795,-0.0211463562148948,-0.03515798842901647,-0.0013349649654305796,-0.25164089598366424,0.2798976544186115,0.3174991676115728,-0.21782178352608955,0.25208588430547446,0.35777061073539534,,,,,-0.10927665665072757,-0.09243768875158903,-0.06385582417976271,0.15774836008171347,0.3800200268259049,-0.21893425433061503,-0.3121593077498505,0.019801980320553594,-0.3993770188246483,-0.033596618296669586
2023-06-22 00:00:00.000,0.24396217275289164,-0.09281104858972236,-0.019808593104281274,-0.29490321194576047,0.0652125593208361,0.2770977349980919,0.27620746115070854,0.12352549632445062,0.14934343789857002,0.20765637490218455,-0.011350991554138707,,,-0.019808593104281274,0.20762571878363975,-0.31813261533155657,-0.18875065343967248,-0.20762571878363975,-0.04467394172741007,0.4480931730840222,,0.24396217275289164,,,,-0.22536720993365197,-0.3252876774179159,0.4258921137327353,0.0020120887262963876,-0.010060443631481937,-0.05298500312580486,,0.10888443553774213,0.13776987788258546,0.10572001937678208,0.24396217275289164,0.2770977349980919,0.12352549632445062,-0.08414023841294983,-0.09637214397925607,-0.18005788563329833,-0.09948967983055111,-0.10998552890146619,0.22771286745091981,0.12491649966599866,0.16714891484623862,-0.08390831011588808,-0.1569282224368509,-0.16225240868562973,0.14711775328011148,0.03763081718993542,0.04296049209973365,0.008235033088296708,-0.23926109648429628,0.18139329640437343,0.24148678110275482,-0.22190075646031943,0.11773871631645833,0.2766525980744002,,,,,-0.11386786365291245,-0.18534946218421633,0.04340085005994211,0.04696194544947582,0.2833296519297759,-0.14800802712749486,-0.16937459946469716,0.08924995320018865,-0.2588471211267317,0.01847318233320613
2023-06-22 08:00:00.001,0.2727273336578836,-0.1708241593693808,0.020935425007459967,-0.3614701573096546,0.19599121283579546,0.3131405059626459,0.3024500761716025,0.06726062076864799,0.17394220139176844,0.21870837614176264,-0.0964365854067039,,,0.020935425007459967,0.19832070915295197,-0.2344539395641477,-0.1841549442134554,-0.19832070915295197,-0.02266726399826536,0.329408348949916,,0.2727273336578836,,,,-0.23026442963468313,-0.3810819112404477,0.45823757988948194,0.159231408922065,-0.00916922439017509,0.10488698143883214,,0.12876254180602006,0.15545666654475593,0.10957690535819473,0.2727273336578836,0.3131405059626459,0.06726062076864799,0.0051230675028096214,0.012694885376864024,-0.23875293199996903,-0.001361526436956634,0.005681186978398116,0.20592503940641282,0.10134763972949469,0.14342993302983215,-0.12917602664177427,-0.013141781855033376,-0.018930969421639333,0.12138092158580513,0.06365663322185061,0.07706875460748387,-0.079955506145512,-0.25871490889188586,0.11247223009326897,0.19576849554848205,-0.25412042482459385,0.04476617474999419,0.22338543917534415,,,,,-0.11850176415117337,-0.17774534197386604,0.12783972291789383,0.06592431704476756,0.3158131134104068,-0.05233856251864993,-0.04365258831342717,0.07639202954849754,-0.11781744498879067,0.035412048682831224
2023-06-22 16:00:00.000,0.3428573563914167,-0.17458237375567695,0.0020066939512146773,-0.4082961553036159,0.2771775647418867,0.38956492808051174,0.3756977008663035,0.14336713451455974,0.20802727294258821,0.29498401082855763,-0.04481616491046113,,,0.0020066939512146773,0.18436058910635555,-0.20570086682559668,-0.11345267021929573,-0.18436058910635555,-0.011515635793749103,0.25808571984814166,,0.3428573563914167,,,,-0.24904862670696748,-0.4309870112663351,0.5097960647550364,0.2420243943786536,-0.0011194467825099612,0.18963428495718745,,0.1924022346368715,0.21605404874744696,0.10992223532764844,0.3428573563914167,0.38956492808051174,0.14336713451455974,0.0323336660398822,0.04035684501887296,-0.27982232319715783,0.05921547055199048,0.07227314652949111,0.2363702482915526,0.1742139735788042,0.21828370869324104,-0.1322188347855893,0.06533630448058955,0.060423784531019736,0.08985529581550167,0.14100558659217877,0.1652361830038118,-0.06712023088278994,-0.32545222464977636,0.14604272644951263,0.23299946433548202,-0.3248975960007473,0.059531920552702094,0.25262047185847,,,,,-0.13509083777463135,-0.2064091010711008,0.20802727294258821,0.11527341919755424,0.3832785446820034,-0.017168381582614464,0.030992273246537794,0.1375700186554951,-0.018506177550090916,0.1112600312951249
2023-06-23 00:00:00.000,0.39574761979136885,-0.19899649479881001,0.03305441215513342,-0.4541020005995759,0.3888792833467101,0.4322121845352579,0.44154441101823494,0.1958697260814325,0.27068883467582233,0.37990239916136453,0.024567468493680245,,,0.03305441215513342,0.196508195381307,-0.13890175990851217,-0.12311356819069837,-0.196508195381307,-0.0010188393147323631,0.159957772412981,,0.39574761979136885,,,,-0.25011413232015234,-0.4758273322683589,0.5343803420382984,0.3762199133493813,0.002692092403215609,0.3257431807890887,,0.2764413520601473,0.287216040753389,0.14695812971674183,0.39574761979136885,0.4322121845352579,0.1958697260814325,-0.026577534097708626,0.005583515566745511,-0.36359853370646766,0.15394618880477043,0.17557081934994678,0.21275561021696807,0.17830516943981375,0.2228939414244808,-0.21999051332977312,0.18277397067890683,0.1858193980612906,0.07169233987701236,0.1619955156950672,0.20216824477044776,-0.07125358494405544,-0.3427570550384389,0.24790809116350068,0.32250385913522067,-0.3547043664299688,0.15365834839683645,0.3160269810777959,,,,,-0.23860581599367806,-0.284108234286227,0.2416545537287457,0.1914029136280361,0.4254638861860079,-0.06990561489565378,0.15343500777416663,0.14271465788601526,0.10832020199486292,0.14137461414999633
2023-06-23 08:00:00.000,0.4369042393141578,-0.19185512342593664,0.025297116624423382,-0.47711639809860595,0.4739818933715386,0.46502616557991766,0.467660855118765,0.203071127675005,0.2791637560235041,0.4242304071086929,0.03022221897608103,,,0.025297116624423382,0.1518823841556538,-0.07980210654814797,-0.11865811262160451,-0.1518823841556538,-0.03808736903434336,0.06574605369023556,,0.4369042393141578,,,,-0.2561444108324402,-0.5192773446076697,0.5520974711499727,0.46307849778865784,-0.05754761914266816,0.4271112358244903,,0.3161345054270842,0.3302057258497742,0.1448588970294688,0.4369042393141578,0.46502616557991766,0.203071127675005,0.03693826763743237,0.0808164522249278,-0.3333398818917382,0.20012928875425026,0.22688303020418013,0.20089926275041758,0.19686783941763328,0.24110614694251312,-0.20573495732606273,0.23868537628179845,0.25501434886640645,0.034251848172891834,0.20833859559888082,0.25467992991173766,-0.07010197239786031,-0.38996484012237487,0.19946664524213484,0.2899094338816662,-0.40233607103857105,0.08215966195719805,0.2818501754880446,,,,,-0.24436888567604315,-0.23731622524320906,0.2957300093881707,0.22856952277465728,0.45691517726060293,0.006492180372639629,0.2115555328325672,0.1717069774418826,0.19857117208728797,0.1802139724129276
2023-06-23 16:00:00.000,0.4291507096192837,-0.21916705464876543,0.04365431629878371,-0.49323670812352366,0.5196561051088054,0.459652728904945,0.47482464035753985,0.21254559682290555,0.302446058049522,0.4116937829408372,0.027088062934117075,,,0.04365431629878371,0.1518823841556538,-0.04012776380404032,-0.11865811262160451,-0.1518823841556538,-0.05962486938114465,0.023804605646464597,,0.4291507096192837,,,,-0.24689976220204407,-0.5163550045730811,0.5482759495662799,0.5190525492203937,-0.07980236248299687,0.49837137359099737,,0.3290266493600447,0.3472197157918643,0.13594855350000384,0.4291507096192837,0.459652728904945,0.21254559682290555,0.04656978451642892,0.09603949585732416,-0.34408555974990035,0.21512214613104894,0.2484055310931142,0.2086536012378914,0.19094830102543872,0.24334482982963018,-0.20575784601249128,0.278440682210796,0.30437246162521453,0.033804111595468415,0.21784185627393565,0.2833510214057592,-0.06297708050252146,-0.3951120397850215,0.18648228449685555,0.29125264361393643,-0.4153218763364214,0.06514567201510801,0.28319338522031484,,-0.075561765747891,,,-0.24436888567604315,-0.24522676608464936,0.2948345362333239,0.2455835127167473,0.4519900749089452,0.035147321327738686,0.23797199090054916,0.16588640193537812,0.25229956137809867,0.21110779625514378
2023-06-24 00:00:00.000,0.42395692414734165,-0.2149208556130828,0.03997482998864027,-0.5217520292828112,0.6136145260441844,0.4559434435833435,0.4628546326212786,0.1431196863897167,0.3000358026113674,0.4608334333521901,-0.0215594588702779,,,0.03997482998864027,0.1690284559098771,0.02868551338603293,-0.13093753626821467,-0.1690284559098771,-0.10996113464645955,-0.07239677187903548,,0.42395692414734165,,,,-0.24471139275328926,-0.5508752701963826,0.5508752701963826,0.6144898591379796,-0.14550145343024845,0.6124596062994179,,0.3645215984273252,0.371451510119163,0.12918966981803312,0.42395692414734165,0.4559434435833435,0.1431196863897167,0.0444713309504936,0.10375489581321239,-0.3011586910941944,0.2709898625603336,0.31137841604470784,0.18546508503287,0.2358827780515143,0.31253463140207993,-0.12903424056090187,0.37324433671721113,0.408399921200847,0.016618749545839213,0.2687599183858536,0.3401998954215665,-0.051318008965405774,-0.3378435590222547,0.20436570387450925,0.2721881682372585,-0.3598134958721754,0.07950050458414974,0.2636542157677735,,-0.075801210603472,,,-0.2503590710862615,-0.2579072684070895,0.3411335210828347,0.29037896165905547,0.4496045485239203,0.028745945160370535,0.3148579305846835,0.25467110790515773,0.36112093607715484,0.27847634374108954
2023-06-24 08:00:00.000,0.4835005304008984,-0.1328193706568243,-0.033599467279909714,-0.4670620016066146,0.6519923933581472,0.5049501794288799,0.5274439863604617,0.16141198910782087,0.3060032020056207,0.5098550034890997,-0.0069912709076798895,,,-0.033599467279909714,0.09083737430941392,0.07307607524612732,-0.13864651868278968,-0.09083737430941392,-0.1479790523734078,-0.08769129029535278,,0.4835005304008984,,,,-0.23439038565420386,-0.5880481511614017,0.5681219912452665,0.6519024363471989,-0.16008858023531422,0.6319762764310637,,0.40974621220415114,0.4070271036257519,0.1298068443874084,0.4835005304008984,0.5049501794288799,0.16141198910782087,0.004284972491803803,0.08501341721158363,-0.3524561567684488,0.2866293080481587,0.31954460169152954,0.1573360875917548,0.26600568254165796,0.3425722744763146,-0.11885160543055812,0.4159401688380631,0.4607578598168704,-0.013305967211390757,0.3248000000000001,0.38739864377025973,-0.05863316069966114,-0.41722361069295544,0.23429427183775964,0.34614216291719063,-0.44360741533568854,0.11838738471109127,0.3317101769714576,,-0.05436602822195624,,,-0.2670986976488547,-0.2632672363411186,0.4020661084569061,0.3348671738970867,0.5003840127122124,-0.010147490118093537,0.34975015940362386,0.29066921693827935,0.39890911153127706,0.33757317126191166
2023-06-24 16:00:00.000,0.478857142857143,-0.10892851123901248,-0.052998343977573366,-0.46029625556692433,0.6429713986385602,0.5085585773167146,0.5252474175479505,0.15526414945294734,0.2884142191342585,0.5197769938267911,-0.001579201267151605,,,-0.052998343977573366,0.08605645987207634,0.07718660447872197,-0.12908468980811452,-0.08605645987207634,-0.1370176410864887,-0.09454217234967721,,0.478857142857143,,,,-0.22348850725168276,-0.5871424166197592,0.570839194870194,0.6672999235551217,-0.13835095123589392,0.6451094272848801,,0.41805714285714296,0.41879967985682437,0.12452772394261136,0.478857142857143,0.5085585773167146,0.15526414945294734,0.002029723811907065,0.08862141369801689,-0.37139813832222346,0.29088205749789525,0.32812601148960596,0.19492231589301487,0.2580764602224467,0.3389638765884798,-0.1301713044494966,0.40906330185047757,0.46527288049121507,0.006091204887584763,0.34072827469385275,0.4091042325765546,-0.0769251048751246,-0.4268322190858684,0.23158827447293473,0.3686921409573985,-0.45804100688702765,0.11658338646787465,0.3538091554508614,,-0.05436602822195624,,,-0.2670986976488547,-0.2632672363411186,0.3993601110920812,0.34975015940362386,0.4967760162257791,-0.013755486604526796,0.36463314491016113,0.27894322835737123,0.3971051132880605,0.3538091554508614
