window_start,window_current_start,fundingRate,rate_7d_mean,rate_7d_std,rate_30d_mean,rate_30d_std,rate_zscore,rate_zscore_7d,rate_momentum_1d,rate_momentum_3d,rate_momentum_7d,rate_acceleration,pct_positive_7d,pct_positive_30d,rate_volatility_7d,hour,weekday,hour_sin,hour_cos,weekday_sin,weekday_cos,binance_premium,tri_exchange_mean,tri_exchange_std,tri_exchange_outlier,max_exchange_spread,usdt_supply,usdt_inflow_7d_pct,usdc_supply,usdc_inflow_7d_pct,total_stablecoin_supply,total_inflow_7d_pct,pred_direction_matches_actual,rate_btc,zscore_btc,mom_btc,rate_eth,zscore_eth,mom_eth,rate_sol,zscore_sol,mom_sol,rate_doge,zscore_doge,mom_doge,rate_xrp,zscore_xrp,mom_xrp,rate_avax,zscore_avax,mom_avax,rate_link,zscore_link,mom_link,btc_eth_spread,btc_sol_spread,eth_sol_spread,btc_eth_spread_zscore,btc_sol_spread_zscore,eth_sol_spread_zscore,hierarchy_normal,hierarchy_inversion,all_above_zscore_1,sync_score,btc_falling_sol_rising,rotation_direction,portfolio_rate_weighted,rel_score_btc,rel_score_eth,rel_score_sol,rel_score_doge,rel_score_xrp,rel_score_avax,rel_score_link
2024-01-10 16:00:00.000,2024-02-09 16:00:00.001,0.6339,9.09679,9.66578,1.48352,4.35926,1.55365,2.68892,1.00326,1.10295,1.16861,1.42693,2.37428,0.18505,9.66578,0.0,0.02001,0.0,0.0,0.01923,0.01009,0.0,0.6339,0.0,0.0,0.0,4.76217,1.02744,9.67764,0.40664,8.84193,1.40743,0.0,0.8881,3.72896,0.78389,0.87021,5.98699,0.4759,0.6339,1.55365,1.00326,0.0,6.48237,3.06252,0.05199,3.71209,2.81401,0.33161,2.03293,2.35139,0.15673,1.15255,2.13997,1.02517,2.59761,1.28183,0.80957,1.43244,2.68674,0.2922,0.4611,0.0,0.0,0.10017,1.3993,1.29531,12.07737,14.76539,11.2324,10.50613,4.33229,10.05809,8.95218
2024-01-20 16:00:00.000,2024-02-19 16:00:00.000,3.77878,,10.9643,6.39211,8.29509,2.00564,1.90459,2.32229,3.28871,1.77745,2.40404,,6.42686,10.9643,0.0,0.02001,0.0,0.0,0.01819,0.00126,0.0,3.77878,0.0,0.0,0.0,9.97959,2.63905,6.60604,0.9365,8.67174,1.88639,3.86459,3.54043,1.34831,1.20556,2.06882,1.57173,0.40697,3.77878,2.00564,2.32229,2.10972,2.29476,3.38139,2.73103,1.72581,2.26483,2.07297,1.97177,3.29372,2.88197,3.50139,2.84778,1.05479,3.94287,1.76834,1.15055,1.6181,1.73112,0.26999,0.26719,1.06316,10.12246,0.14955,3.08056,9.83293,2.50957,2.91062,1.2325,1.70312,1.64878,2.3936,2.58819
2024-01-30 16:00:00.001,2024-02-29 16:00:00.000,1.82152,6.04628,5.9215,,,1.85667,0.66412,0.93267,0.97162,1.45317,0.74692,6.23624,,5.9215,0.0,0.02001,0.0,0.0,0.01689,0.00252,0.0,1.82152,0.0,0.0,0.0,11.12279,3.55501,9.84626,3.0446,9.49744,2.69999,1.51374,4.38625,1.18956,1.48047,4.36664,1.36519,1.57892,1.82152,1.85667,0.93267,1.92259,0.79895,0.61099,3.3099,0.87616,0.97379,1.20233,2.47589,0.89522,1.92002,2.11003,0.72174,0.94298,0.33932,0.20761,0.40636,1.76991,1.62562,0.16654,0.11335,0.01294,5.11184,0.04237,0.90236,2.70545,2.68627,1.62264,1.64405,0.88094,1.32791,0.61166,1.09445
2024-02-09 16:00:00.001,2024-03-10 16:00:00.000,0.4676,2.31016,1.15113,6.74331,5.59735,3.81598,0.87536,0.445,0.59968,0.65535,0.76869,1.6477,8.5795,1.15113,0.0,0.02001,0.0,0.0,0.0167,0.01224,0.0,0.4676,0.0,0.0,0.0,10.71056,1.82065,11.04675,3.35756,10.72764,4.15596,0.0,0.90217,2.49108,0.377,0.57496,3.86401,0.24683,0.4676,3.81598,0.445,0.28287,3.19403,0.19358,0.44455,2.26988,0.5031,0.32841,3.1628,0.31464,0.40555,4.78397,0.51575,0.46093,0.85306,0.66876,0.68026,2.53565,2.57729,0.0104,0.00198,0.72735,0.37172,0.0012,0.0143,0.36155,1.74486,0.1818,3.62775,2.0757,2.3385,2.28457,2.38161
2024-02-19 16:00:00.000,2024-03-20 16:00:00.000,2.00232,5.19698,2.18052,2.41137,2.50034,3.77118,0.30588,0.79408,1.16591,0.70655,1.11406,0.5792,3.06247,2.18052,0.0,0.02001,0.0,0.0,0.01835,0.01576,0.0,2.00232,0.0,0.0,0.0,7.09355,1.08953,9.58002,3.21189,8.16546,0.85209,0.94025,1.80844,2.89158,0.89307,1.67952,3.73916,0.70626,2.00232,3.77118,0.79408,1.66403,3.83715,1.27208,1.32985,3.26908,1.01332,1.25586,3.34439,1.08732,2.81325,4.98286,1.02145,0.49306,1.35345,1.19741,0.54054,1.4186,1.57597,0.04186,0.041,1.34124,0.51558,0.0,1.08382,1.587,2.68451,2.52927,2.47597,1.95654,3.00011,3.00216,6.01335
2024-02-29 16:00:00.000,2024-03-30 16:00:00.000,1.95153,5.16123,2.56416,5.55663,6.79557,1.54036,0.53231,0.74216,0.91518,0.64394,0.76853,0.1306,0.90281,2.56416,0.0,0.02001,0.0,0.0,0.0134,0.01464,0.0,1.95153,0.0,0.0,0.0,5.718,0.65802,8.62695,2.39044,7.954,1.84206,2.80973,2.88847,2.08749,0.91104,2.58227,1.73336,1.1382,1.95153,1.54036,0.74216,2.93358,2.1794,1.17563,2.26243,1.82569,1.3484,1.76042,2.21967,1.102,2.93959,2.83965,1.42749,1.02308,1.47897,0.88971,0.38193,0.63608,0.66084,0.21939,0.02515,0.63408,1.24085,0.01723,1.07412,1.3134,1.19829,2.33616,0.98029,2.3938,2.41234,2.38838,3.72382
2024-03-10 16:00:00.000,2024-04-09 16:00:00.001,2.10879,6.08022,5.57337,,10.16909,1.13779,1.05326,0.75411,1.21325,2.03165,0.79791,9.2167,9.06199,5.57337,0.0,0.02001,0.0,0.0,0.01296,0.01485,0.0,2.10879,0.0,0.0,0.0,8.22724,0.68809,5.33385,5.26,7.60049,2.52567,2.66419,2.06615,0.93213,1.07728,4.27851,0.80437,1.50452,2.10879,1.13779,0.75411,3.16333,1.20989,1.35664,3.08271,0.93847,0.93642,3.47572,1.25766,1.65221,3.02518,1.98385,0.52619,0.85308,0.78074,0.6534,0.1503,0.27958,0.47293,0.03351,0.11766,0.27238,6.03715,0.02445,0.12207,3.36079,0.41435,0.29921,0.99487,0.58281,0.75656,0.25078,0.55768
2024-03-20 16:00:00.000,2024-04-19 16:00:00.000,4.90812,9.84333,8.68953,,7.43493,1.10013,1.05852,0.76448,1.6124,3.05067,0.48083,,,8.68953,0.0,0.02001,0.0,0.0,0.01923,0.01009,0.0,4.90812,0.0,0.0,0.0,9.65428,1.54419,11.08021,2.08922,5.42992,5.07747,6.17848,4.01634,0.93475,0.78367,3.66536,1.58527,0.88562,4.90812,1.10013,0.76448,5.04926,1.86907,0.80463,4.78027,1.37055,0.35046,3.37437,1.18789,0.42579,3.98295,1.89992,0.29522,0.82393,1.06517,1.72953,0.24671,0.54287,0.71463,0.00076,0.17331,0.00783,6.62207,0.04305,1.07271,4.3397,0.54038,0.88919,0.62906,0.78685,1.86845,0.85378,0.89723
2024-03-30 16:00:00.000,2024-04-29 16:00:00.000,1.28348,4.82642,4.67057,,,3.07609,0.97486,0.48022,1.40687,2.79953,0.90679,4.86543,,4.67057,0.0,0.02001,0.0,0.0,0.01819,0.00126,0.0,1.28348,0.0,0.0,0.0,5.81264,5.07238,4.42305,3.10459,6.74383,4.23569,0.672,1.07301,3.87951,0.61832,0.53594,3.81569,0.57551,1.28348,3.07609,0.48022,0.86502,4.47516,0.52217,1.29865,3.84043,0.64257,1.31866,4.28602,0.66663,0.85394,2.9961,0.73975,0.36112,0.79721,1.12208,0.55123,0.40865,0.90864,0.00091,0.0,0.13438,1.63465,0.01723,0.02191,1.12129,2.28681,3.15202,2.03721,4.94494,4.44618,6.46115,1.74043
2024-04-09 16:00:00.001,2024-05-09 16:00:00.000,1.66243,3.95587,2.66343,5.58341,6.07214,2.95284,0.38914,1.03844,0.96999,1.56428,1.24936,0.31352,5.88864,2.66343,0.0,0.02001,0.0,0.0,0.01689,0.00252,0.0,1.66243,0.0,0.0,0.0,7.70372,4.09799,1.85486,1.94479,3.94192,1.95089,0.10876,1.58573,1.1124,0.92966,1.46326,2.87072,0.15185,1.66243,2.95284,1.03844,1.72256,1.58798,0.65412,1.18148,1.33055,0.83584,1.86235,3.39421,1.1607,1.08938,4.30297,0.95563,0.35643,0.61852,0.71248,0.13629,0.71831,1.03145,0.02181,0.10288,0.0,2.0676,0.02445,0.40432,2.70053,2.42764,3.05131,2.7816,3.64252,2.29225,3.82226,3.1145
2024-04-19 16:00:00.000,2024-05-19 16:00:00.000,3.74773,5.41788,1.17916,3.22595,6.76218,2.04894,0.68272,1.52922,0.59309,0.47578,1.92674,2.66212,3.1588,1.17916,0.0,0.02001,0.0,0.0,0.0167,0.01224,0.0,3.74773,0.0,0.0,0.0,9.88912,2.58743,7.28531,2.83538,2.50045,1.76948,0.0,4.97087,3.93233,1.83515,3.24883,1.8879,0.70274,3.74773,2.04894,1.52922,2.34088,1.74602,0.54489,2.5121,2.20884,0.80654,3.51293,2.17743,0.99744,1.54535,1.76126,0.7322,1.00805,1.32671,0.84484,1.19446,1.34797,1.54023,0.08109,0.60409,0.0317,0.0,0.23566,4.11964,3.9361,4.8161,0.47643,1.1802,1.02187,0.51548,0.68382,1.95958
2024-04-29 16:00:00.000,2024-05-29 16:00:00.000,0.80791,0.89743,2.50271,8.62117,3.44075,1.09619,0.89431,0.19184,0.15987,0.36708,0.14525,0.4361,7.31352,2.50271,0.0,0.02001,0.0,0.0,0.01835,0.01576,0.0,0.80791,0.0,0.0,0.0,7.5927,1.78786,8.54087,0.55464,4.37762,0.91739,0.33017,1.90105,1.57962,0.67577,1.19781,1.30215,0.29553,0.80791,1.09619,0.19184,0.71322,1.39009,0.45046,0.35012,1.96762,0.33403,0.43628,1.8867,0.54268,0.91476,1.43633,0.29592,0.44461,0.54403,0.25445,0.3412,1.03096,0.7818,0.10296,0.00447,0.52336,0.67749,0.06076,0.05533,0.90326,0.62358,1.08705,0.72472,1.37052,1.69544,1.24539,0.7944
2024-05-09 16:00:00.000,2024-06-08 16:00:00.000,1.30959,1.06347,3.60094,5.59681,2.46358,6.0788,0.62392,0.18585,0.3234,0.63775,0.26439,0.41219,2.8214,3.60094,0.0,0.02001,0.0,0.0,0.0134,0.01464,0.0,1.30959,0.0,0.0,0.0,8.19804,1.76884,4.2227,2.1575,7.02075,2.08841,1.87073,1.1186,5.50214,0.78964,1.90792,4.4446,0.50692,1.30959,6.0788,0.18585,1.5592,6.49108,0.40742,1.32498,6.83633,0.19657,1.5811,6.23611,0.0947,1.07827,1.04765,0.25095,1.64398,1.91572,0.31792,1.05013,1.95693,0.53613,0.3613,0.00791,0.52336,3.06345,0.05744,0.09057,2.85823,0.20147,4.59778,2.16534,1.93105,4.75658,2.38842,1.09097
2024-05-19 16:00:00.000,2024-06-18 16:00:00.000,3.08543,5.95826,3.37258,0.51223,4.97431,3.05084,0.9713,0.6321,0.32281,0.43586,0.86619,3.97326,0.29841,3.37258,0.0,0.02001,0.0,0.0,0.01296,0.01485,0.0,3.08543,0.0,0.0,0.0,4.57275,6.38202,1.80098,5.53856,7.56999,2.75238,1.87073,1.79285,3.13118,0.47788,2.69533,1.95681,0.3487,3.08543,3.05084,0.6321,2.71681,1.49069,0.28138,1.84492,1.02922,0.21119,2.53676,2.9387,0.62875,1.24583,0.63891,0.83824,0.53654,1.2739,0.72175,0.5037,0.68444,0.61602,0.00613,0.46238,0.35365,3.06345,0.07478,0.5472,5.24164,0.88469,1.48784,1.80309,0.67192,0.93591,0.81601,0.483
2024-05-29 16:00:00.000,2024-06-28 16:00:00.000,1.63006,4.8855,2.31975,5.25887,6.41973,1.7502,0.86981,0.20602,0.33896,0.25518,0.13693,3.75078,7.15814,2.31975,0.0,0.02001,0.0,0.0,0.01923,0.01009,0.0,1.63006,0.0,0.0,0.0,2.3926,5.22288,2.81247,1.25343,4.75499,0.82481,1.56405,1.12876,0.94106,0.81441,1.9285,1.10974,0.25804,1.63006,1.7502,0.20602,1.19852,1.62239,0.27776,1.25362,1.68281,0.11974,1.57281,0.97548,0.40333,1.38767,0.9069,0.78165,0.25835,0.69437,0.51621,0.46341,0.67133,0.3494,0.12306,0.041,0.0,2.06077,0.0334,0.3125,2.86409,1.06397,1.26547,0.6847,0.89743,1.40848,0.66111,0.81706
2024-06-08 16:00:00.000,2024-07-08 16:00:00.000,0.34792,2.74725,2.13228,9.60171,2.03183,0.83736,0.70621,0.4272,0.14747,0.29143,0.24808,1.06322,9.96539,2.13228,0.0,0.02001,0.0,0.0,0.01819,0.00126,0.0,0.34792,0.0,0.0,0.0,5.32459,0.31566,11.0801,1.21292,11.66311,2.09263,0.0,1.19076,2.0758,1.46731,0.77394,1.11587,1.31961,0.34792,0.83736,0.4272,0.35473,0.52074,0.2971,0.25909,1.6453,0.20735,1.30555,1.17979,1.2445,0.67348,0.79188,0.43172,1.20094,0.83074,0.80743,1.60825,1.2796,1.13717,0.53891,0.18826,0.0,0.0,0.09372,0.90021,1.99504,1.39831,1.6474,1.1404,1.01074,2.81809,0.37098,1.22296
2024-06-18 16:00:00.000,2024-07-18 16:00:00.000,0.38633,2.11336,5.08758,6.84117,6.15705,0.44146,0.35284,0.24541,0.25882,0.43986,0.48459,0.0,4.82952,5.08758,0.0,0.02001,0.0,0.0,0.01689,0.00252,0.0,0.38633,0.0,0.0,0.0,10.82487,3.99834,5.86216,0.15196,10.84949,3.96598,0.0,0.91667,1.44523,0.57334,0.65474,0.32963,0.33621,0.38633,0.44146,0.24541,0.33188,0.45807,0.19169,0.43833,0.65902,0.27476,1.94499,0.92513,0.32533,1.32084,0.92149,0.51153,0.41159,0.59145,0.36589,0.69421,0.41391,0.45658,0.07675,0.01489,0.0,0.0,0.004,0.21465,1.46248,0.79294,0.26089,0.40254,0.28612,0.6022,0.29798,0.95715
2024-06-28 16:00:00.000,2024-07-28 16:00:00.001,0.99322,2.02497,2.44233,3.40951,1.20153,0.71531,0.76611,0.37562,0.36856,0.62322,0.07742,0.0,1.81436,2.44233,0.0,0.02001,0.0,0.0,0.0167,0.01224,0.0,0.99322,0.0,0.0,0.0,7.79379,6.05719,6.9346,1.95233,5.68996,4.7605,0.0,1.699,0.80562,0.68654,0.69433,0.52609,0.18081,0.99322,0.71531,0.37562,1.0639,1.07893,0.62983,0.82164,0.49193,0.49855,2.112,0.38082,0.67772,1.87796,0.87472,0.72207,0.26468,0.7304,0.34291,0.67778,0.35189,0.31312,0.0,0.09975,0.0,0.0,0.04305,0.10523,3.52485,0.54167,0.5875,0.45828,1.09861,0.22077,0.6317,0.30803
2024-07-08 16:00:00.000,2024-08-07 16:00:00.000,1.32648,7.04628,5.88481,4.68954,1.98488,1.07619,0.33359,0.68569,0.20264,0.2005,0.24755,0.0,0.0,5.88481,0.0,0.02001,0.0,0.0,0.01835,0.01576,0.0,1.32648,0.0,0.0,0.0,4.42397,3.40858,7.10125,3.45478,7.52447,2.05692,0.0,1.91012,0.71437,0.48554,1.54993,0.63204,0.20821,1.32648,1.07619,0.68569,0.64423,1.38494,0.26806,0.72871,1.0425,0.31227,0.60084,1.51586,0.13781,0.51289,0.46306,0.34817,0.52462,0.58531,0.24689,1.43444,0.46101,0.37544,0.0119,0.02282,0.0,0.0,0.01429,0.20441,2.5974,0.4577,0.92536,0.57288,0.74179,0.57648,1.49303,0.61276
2024-07-18 16:00:00.000,2024-08-17 16:00:00.000,0.93251,5.87807,3.86158,,3.14282,0.41988,0.43241,0.2001,0.19014,0.07196,0.2318,0.0,0.0,3.86158,0.0,0.02001,0.0,0.0,0.0134,0.01464,0.0,0.93251,0.0,0.0,0.0,10.01849,1.90955,6.35208,3.87107,9.57583,3.09878,0.0,1.56124,0.91905,0.38463,0.88126,0.83368,0.34352,0.93251,0.41988,0.2001,0.40167,0.61581,0.32423,0.8415,0.78347,0.24858,1.68848,2.51579,0.41233,0.75624,2.3126,0.655,1.16469,0.09943,0.46316,1.17162,0.17422,0.29643,0.07266,0.00062,0.0,0.0,0.004,0.12004,0.8548,0.18516,0.46195,0.13189,0.44523,0.3356,2.37906,2.09807
2024-07-28 16:00:00.001,2024-08-27 16:00:00.000,0.18187,2.30223,2.85063,,2.83797,0.48334,0.29273,0.27698,0.34443,0.11671,0.13799,0.0,0.0,2.85063,0.0,0.02001,0.0,0.0,0.01296,0.01485,0.0,0.18187,0.0,0.0,0.0,8.24256,3.99258,2.0033,3.9229,7.45566,3.10974,0.0,0.25282,0.90691,0.17028,0.68672,1.00363,0.40788,0.18187,0.48334,0.27698,0.45782,0.78286,0.10053,0.45967,0.83582,0.22514,1.24888,1.4349,0.1613,0.8459,1.42478,0.69735,0.46146,0.10839,0.60961,0.37059,0.29542,0.50098,0.02687,0.00593,0.0,0.0,0.05807,0.14449,0.31736,0.49078,0.56318,0.33258,0.99161,0.36026,0.79954,1.22153
2024-08-07 16:00:00.000,2024-09-06 16:00:00.000,0.8631,0.90846,1.92204,3.26316,1.36833,1.07415,0.32865,0.37148,0.24601,0.63987,0.27421,0.0,0.0,1.92204,0.0,0.02001,0.0,0.0,0.01923,0.01009,0.0,0.8631,0.0,0.0,0.0,4.61375,4.71962,9.85898,1.39223,6.64988,1.45327,0.0,0.44691,1.23392,0.18774,0.6742,0.98307,0.4984,0.8631,1.07415,0.37148,0.51981,0.75376,0.44779,0.35575,0.65262,0.68535,0.59546,0.68138,0.14152,0.99078,0.64396,0.61546,0.66081,0.18136,0.5775,0.18114,0.0778,0.70982,0.02282,0.11474,0.0,0.0,0.00338,0.05316,1.18633,0.78103,0.55922,0.98524,0.86676,0.36357,0.36902,0.47494
2024-08-17 16:00:00.000,2024-09-16 16:00:00.000,1.15516,3.27291,1.7724,1.98997,0.84946,0.58633,0.17732,0.0749,0.18377,0.36585,0.31075,0.0,0.0,1.7724,0.0,0.02001,0.0,0.0,0.01819,0.00126,0.0,1.15516,0.0,0.0,0.0,9.79119,3.07099,4.59991,0.6388,10.27124,1.17015,0.0,2.41624,1.77781,0.05975,2.85673,0.79791,0.0826,1.15516,0.58633,0.0749,0.70392,1.06296,0.72545,1.65275,1.26152,0.79008,1.23187,0.66834,0.23025,0.84552,0.83557,0.43523,0.27951,0.38236,0.2527,0.48125,0.34323,0.17992,0.0104,0.04565,0.0,0.0,0.03237,0.05517,2.2667,1.46751,1.0177,0.69495,1.04276,1.05544,0.76713,0.57459
2024-08-27 16:00:00.000,2024-09-26 16:00:00.000,0.9548,4.19495,1.53046,7.71418,1.25827,0.54863,1.22859,0.18212,0.11465,0.4533,0.50926,0.0,0.0,1.53046,0.0,0.02001,0.0,0.0,0.01689,0.00252,0.0,0.9548,0.0,0.0,0.0,7.599,2.20319,2.43886,5.35444,5.72709,5.09387,0.0,2.33827,1.35762,0.19007,3.94182,0.64525,0.72644,0.9548,0.54863,0.18212,0.79998,2.20637,0.93658,1.55886,1.25274,1.19361,0.35141,0.91364,0.20078,1.06426,2.1682,0.95465,0.98642,0.96606,0.65392,1.05878,0.68879,0.51665,0.06504,0.14017,0.05744,0.0,0.0,1.07344,1.79579,1.10984,1.04508,0.36706,0.96874,0.8552,0.90472,1.00253
2024-09-06 16:00:00.000,2024-10-06 16:00:00.000,0.64917,3.46932,2.45615,7.70485,2.7178,2.06883,0.77279,0.16016,0.11731,0.14364,0.37917,0.0,0.0,2.45615,0.0,0.02001,0.0,0.0,0.0167,0.01224,0.0,0.64917,0.0,0.0,0.0,6.94223,2.12566,4.31253,4.08262,2.39484,2.83341,0.0,2.32747,1.71822,0.94143,2.9179,1.84957,2.29676,0.64917,2.06883,0.16016,1.0817,3.13108,1.79899,1.55695,1.95997,0.97121,0.08489,3.07242,0.33437,0.96644,5.11219,0.78852,2.00269,1.63208,1.18187,1.6904,1.01078,1.10973,0.8158,0.00461,0.17649,0.0,0.07675,0.78538,2.48807,1.13508,1.1718,0.23845,1.15282,1.52968,1.03805,1.62371
2024-09-16 16:00:00.000,2024-10-16 16:00:00.000,1.26076,3.43809,3.64893,9.55939,6.62115,2.7208,0.29702,0.48863,0.32849,0.50378,0.19449,0.52855,0.52336,3.64893,0.0,0.02001,0.0,0.0,0.01835,0.01576,0.0,1.26076,0.0,0.0,0.0,8.23869,2.41217,5.78659,4.71737,2.35063,4.12177,0.0,6.27373,1.94119,2.94061,5.33604,3.25036,3.57448,1.26076,2.7208,0.48863,1.73442,2.02724,1.33004,1.84171,5.03266,1.1475,0.33423,0.86168,0.30562,1.42451,5.52471,0.50754,2.08565,2.27021,0.8123,1.31827,1.07711,0.9856,0.2922,0.11287,0.1591,0.0,0.42629,1.28625,2.42391,0.54756,1.7602,0.39536,0.54729,0.79348,0.69464,0.71613
2024-09-26 16:00:00.000,2024-10-26 16:00:00.000,0.9317,5.03174,6.89338,8.10433,7.53702,0.55449,0.65189,0.19308,0.08059,0.366,0.10506,1.13188,3.2158,6.89338,0.0,0.02001,0.0,0.0,0.0134,0.01464,0.0,0.9317,0.0,0.0,0.0,7.19699,7.29126,4.90651,5.08882,2.9132,6.75513,0.0,3.96143,2.48118,1.00294,2.57545,1.78716,0.48418,0.9317,0.55449,0.19308,1.09454,2.69294,0.3819,0.89292,2.26156,0.27085,1.22655,0.50161,0.29316,0.87002,3.8018,0.1438,0.47915,0.46855,0.36421,0.60498,1.04113,0.386,0.01859,0.0005,0.03708,0.0,0.05744,0.08029,1.0348,0.77065,0.83983,0.2762,0.14533,1.0331,0.29006,0.55176
2024-10-06 16:00:00.000,2024-11-05 16:00:00.001,3.3675,7.90022,7.02566,8.47442,9.22604,1.92971,1.50509,0.34822,0.39048,0.71539,0.62394,5.3108,6.57822,7.02566,0.0,0.02001,0.0,0.0,0.01296,0.01485,0.0,3.3675,0.0,0.0,0.0,8.02704,4.66482,12.30491,5.37839,8.71799,9.1284,0.0,1.72297,1.76786,0.25329,0.8686,2.06304,0.78212,3.3675,1.92971,0.34822,1.06527,2.87008,0.40282,0.7518,3.78224,0.45748,3.96135,2.19803,0.27272,0.60859,1.48472,1.31262,0.96373,0.1654,0.15428,2.10767,0.269,0.76971,0.2451,0.03373,0.078,0.0,0.00185,0.0673,4.46155,0.94853,1.23757,0.80597,1.13601,1.78009,2.47499,1.10781
2024-10-16 16:00:00.000,2024-11-15 16:00:00.000,2.38942,9.2972,6.54186,,9.65582,2.12905,1.53076,0.26403,0.97133,1.16987,0.20211,9.39287,10.80253,6.54186,0.0,0.02001,0.0,0.0,0.01923,0.01009,0.0,2.38942,0.0,0.0,0.0,11.37677,3.48314,7.03558,4.6406,11.35774,8.66564,0.70561,1.2984,1.86526,1.3412,2.73393,0.50837,1.51207,2.38942,2.12905,0.26403,1.45307,3.03671,1.05523,1.21404,6.16509,0.85237,3.9519,1.47255,0.1586,2.41104,2.26596,0.73726,1.25817,0.91226,0.25462,1.19077,0.61361,1.27354,0.09372,0.12885,0.00216,1.88516,0.09713,0.18627,2.75559,2.89081,0.7917,1.97723,2.22244,4.74116,0.81811,2.76415
2024-10-26 16:00:00.000,2024-11-25 16:00:00.000,0.44777,2.01476,2.52701,6.74677,8.39549,2.16854,0.4228,0.33184,0.41798,1.18991,0.12874,0.65669,9.41349,2.52701,0.0,0.02001,0.0,0.0,0.01819,0.00126,0.0,0.44777,0.0,0.0,0.0,9.7604,1.4337,9.10413,6.76645,9.6215,1.62482,0.02005,0.48558,1.09038,0.33834,0.30407,0.79912,0.53425,0.44777,2.16854,0.33184,0.63218,1.95604,0.59229,0.55845,2.50598,0.27199,0.76692,1.4632,0.31855,0.31208,3.26775,0.24976,0.59674,0.57632,0.27576,1.1561,0.97386,0.74882,0.0,0.07538,0.00216,0.63798,0.00801,0.07893,0.56264,1.35629,1.69595,2.19262,1.36767,2.7598,1.38302,1.78926
2024-11-05 16:00:00.001,2024-12-05 16:00:00.000,2.28963,1.69303,1.87089,0.73276,9.87551,1.776,1.66113,0.55856,0.5921,0.32603,0.38767,1.98229,2.56368,1.87089,0.0,0.02001,0.0,0.0,0.01689,0.00252,0.0,2.28963,0.0,0.0,0.0,7.02037,3.36393,7.68706,4.17922,6.53969,4.27817,0.70561,1.20111,1.69147,0.45612,1.40662,1.72548,1.12235,2.28963,1.776,0.55856,2.00178,1.54719,0.48804,0.75076,1.56722,0.25256,2.99514,3.73914,0.28208,2.22964,4.10855,1.09806,0.8185,0.72139,0.35144,1.35723,0.88655,0.75527,0.09372,0.0,0.12343,3.14289,0.03708,0.00224,1.70211,2.647,3.21248,2.21506,2.21896,1.95756,3.50463,3.05157
2024-11-15 16:00:00.000,2024-12-15 16:00:00.000,3.62547,,9.08991,2.34917,1.87141,1.36178,0.66696,0.68169,1.08583,1.62137,0.75369,,2.15854,9.08991,0.0,0.02001,0.0,0.0,0.0167,0.01224,0.0,3.62547,0.0,0.0,0.0,6.781,6.49593,8.54993,2.4518,8.69431,3.35579,4.85544,3.29701,1.79486,0.90601,4.91173,2.3403,2.8446,3.62547,1.36178,0.68169,4.94853,2.73255,1.07502,2.92224,2.31402,0.61118,2.97347,2.8764,0.50189,4.08794,2.76829,1.21225,1.3882,2.06164,1.5382,1.00035,0.76521,0.98196,1.07271,0.30923,0.43744,6.92318,0.04237,0.23438,5.56002,1.93205,1.33104,0.78943,1.24766,0.91944,1.81595,2.32697
2024-11-25 16:00:00.000,2024-12-25 16:00:00.000,2.36968,7.75653,6.62279,,2.35571,1.81205,0.91625,0.49862,1.59317,2.39225,0.87686,5.32632,,6.62279,0.0,0.02001,0.0,0.0,0.01835,0.01576,0.0,2.36968,0.0,0.0,0.0,6.95904,5.12643,7.91598,2.45336,4.74908,2.55834,2.50811,2.47107,0.86501,0.59481,3.04612,2.31452,1.50265,2.36968,1.81205,0.49862,2.317,1.58136,0.82764,1.79464,3.4592,0.97439,1.94464,2.26303,0.46292,3.14263,3.16741,1.07874,0.74226,1.18292,1.32297,1.49246,1.26473,0.75749,0.12343,0.09516,0.35365,3.61237,0.11285,0.36666,3.2936,0.85921,0.78683,0.73941,0.72971,1.20758,1.25154,2.27239
2024-12-05 16:00:00.000,2025-01-04 16:00:00.000,0.75311,4.07025,2.70643,,,1.56085,0.55652,0.15118,0.41161,1.11709,0.60517,2.25547,,2.70643,0.0,0.02001,0.0,0.0,0.0134,0.01464,0.0,0.75311,0.0,0.0,0.0,3.62169,5.56129,10.64214,5.47668,2.7368,2.57977,1.07271,1.12281,4.38252,0.41121,0.85538,3.34232,0.196,0.75311,1.56085,0.15118,0.65981,2.05777,0.40111,0.48744,4.03887,0.35334,0.51076,4.69402,0.11702,0.85769,6.55434,0.17641,0.48456,0.69165,0.61022,0.31511,1.22349,1.05724,0.00261,0.13041,0.12004,0.88133,0.01609,1.17345,1.07041,3.04458,3.8118,1.56359,2.40762,2.89155,4.77129,3.73548
