fundingTime,target_next_rate,fundingRate,alpha_8h,alpha_regime,target_24h_avg,alpha_24h,alpha_ensemble,in_signal_alpha
2023-03-23 08:00:00.001000+00:00,0.0001,1.638e-05,,,0.0001,,,
2023-03-23 16:00:00.013000+00:00,0.0001,0.0001,,,0.0001,,,
2023-03-24 00:00:00.013000+00:00,0.0001,0.0001,,,4.483000000000002e-05,,,
2023-03-24 08:00:00.012000+00:00,0.0001,0.0001,,,-7.91999999999998e-06,,,
2023-03-24 16:00:00.027000+00:00,-6.551e-05,0.0001,,,-5.658666666666665e-05,,,
2023-03-25 00:00:00.015000+00:00,-5.825e-05,-6.551e-05,,,-6.928666666666665e-05,,,
2023-03-25 08:00:00.011000+00:00,-4.6e-05,-5.825e-05,,,-5.750666666666665e-05,,,
2023-03-25 16:00:00.011000+00:00,-0.00010361,-4.6e-05,,,-5.614333333333332e-05,,,
2023-03-26 00:00:00+00:00,-2.291e-05,-0.00010361,,,1.172666666666669e-05,,,
2023-03-26 08:00:00.015000+00:00,-4.191e-05,-2.291e-05,,,3.2323333333333356e-05,,,
2023-03-26 16:00:00+00:00,0.0001,-4.191e-05,,,5.3003333333333355e-05,,,
2023-03-27 00:00:00.019000+00:00,3.888e-05,0.0001,,,-3.8309999999999984e-05,,,
2023-03-27 08:00:00.009000+00:00,2.013e-05,3.888e-05,,,-2.3403333333333323e-05,,,
2023-03-27 16:00:00+00:00,-0.00017394,2.013e-05,,,-3.740666666666665e-05,,,
2023-03-28 00:00:00.007000+00:00,8.36e-05,-0.00017394,,,-3.530333333333331e-05,,,
2023-03-28 08:00:00+00:00,-2.188e-05,8.36e-05,,,-2.9836666666666645e-05,,,
2023-03-28 16:00:00.013000+00:00,-0.00016763,-2.188e-05,,,7.243333333333355e-06,,,
2023-03-29 00:00:00.010000+00:00,0.0001,-0.00016763,,,7.749333333333336e-05,,,
2023-03-29 08:00:00.006000+00:00,8.936e-05,0.0001,,,6.974333333333336e-05,,,
2023-03-29 16:00:00.014000+00:00,4.312e-05,8.936e-05,,,1.9590000000000024e-05,,,
2023-03-30 00:00:00+00:00,7.675e-05,4.312e-05,,,-3.425666666666664e-05,,,
2023-03-30 08:00:00+00:00,-6.11e-05,7.675e-05,,,-7.228666666666663e-05,,,
2023-03-30 16:00:00.006000+00:00,-0.00011842,-6.11e-05,,,-5.796666666666664e-05,,,
2023-03-31 00:00:00.003000+00:00,-3.734e-05,-0.00011842,,,1.4840000000000032e-05,,,
2023-03-31 08:00:00.006000+00:00,-1.814e-05,-3.734e-05,,,6.062000000000003e-05,,,
2023-03-31 16:00:00.011000+00:00,0.0001,-1.814e-05,,,0.0001,,,
2023-04-01 00:00:00+00:00,0.0001,0.0001,,,0.0001,,,
2023-04-01 08:00:00+00:00,0.0001,0.0001,,,0.0001,,,
2023-04-01 16:00:00.018000+00:00,0.0001,0.0001,,,6.870333333333337e-05,,,
2023-04-02 00:00:00.013000+00:00,0.0001,0.0001,,,-1.3576666666666634e-05,,,
2023-04-02 08:00:00.014000+00:00,6.11e-06,0.0001,,,-3.90433333333333e-05,,,
2023-04-02 16:00:00.001000+00:00,-0.00014684,6.11e-06,,,-1.554999999999997e-05,,,
2023-04-03 00:00:00+00:00,2.36e-05,-0.00014684,,,5.978000000000003e-05,,,
2023-04-03 08:00:00.013000+00:00,7.659e-05,2.36e-05,,,5.985666666666669e-05,,,
2023-04-03 16:00:00.011000+00:00,7.915e-05,7.659e-05,,,6.766000000000003e-05,,,
2023-04-04 00:00:00.002000+00:00,2.383e-05,7.915e-05,,,7.461000000000003e-05,,,
2023-04-04 08:00:00.017000+00:00,0.0001,2.383e-05,,,0.0001,,,
2023-04-04 16:00:00.008000+00:00,0.0001,0.0001,,,0.0001,,,
2023-04-05 00:00:00+00:00,0.0001,0.0001,,,0.0001,,,
2023-04-05 08:00:00.016000+00:00,0.0001,0.0001,,,9.340333333333336e-05,,,
2023-04-05 16:00:00.004000+00:00,0.0001,0.0001,,,6.34666666666667e-05,,,
2023-04-06 00:00:00+00:00,8.021e-05,0.0001,,,3.027333333333336e-05,,,
2023-04-06 08:00:00.011000+00:00,1.019e-05,8.021e-05,,,-2.0486666666666644e-05,,,
2023-04-06 16:00:00+00:00,4.2e-07,1.019e-05,,,-2.3199999999999978e-05,,,
2023-04-07 00:00:00.006000+00:00,-7.207e-05,4.2e-07,,,9.993333333333358e-06,,,
2023-04-07 08:00:00.005000+00:00,2.05e-06,-7.207e-05,,,4.9856666666666694e-05,,,
2023-04-07 16:00:00+00:00,0.0001,2.05e-06,,,7.612000000000004e-05,,,
2023-04-08 00:00:00+00:00,4.752e-05,0.0001,,,4.56266666666667e-05,,,
2023-04-08 08:00:00.014000+00:00,8.084e-05,4.752e-05,,,2.517333333333337e-05,,,
2023-04-08 16:00:00.018000+00:00,8.52e-06,8.084e-05,,,2.8136666666666695e-05,,,
2023-04-09 00:00:00.013000+00:00,-1.384e-05,8.52e-06,,,5.863000000000003e-05,,,
2023-04-09 08:00:00.024000+00:00,8.973e-05,-1.384e-05,,,8.363000000000002e-05,,,
2023-04-09 16:00:00.010000+00:00,0.0001,8.973e-05,,,8.705333333333336e-05,,,
2023-04-10 00:00:00+00:00,6.116e-05,0.0001,,,8.705333333333336e-05,,,
2023-04-10 08:00:00.010000+00:00,0.0001,6.116e-05,,,0.0001,,,
2023-04-10 16:00:00.006000+00:00,0.0001,0.0001,,,0.0001,,,
2023-04-11 00:00:00.008000+00:00,0.0001,0.0001,,,0.0001,,,
2023-04-11 08:00:00.007000+00:00,0.0001,0.0001,,,0.0001,,,
2023-04-11 16:00:00.016000+00:00,0.0001,0.0001,,,0.0001,,,
2023-04-12 00:00:00.006000+00:00,0.0001,0.0001,,,7.598333333333337e-05,,,
2023-04-12 08:00:00.008000+00:00,0.0001,0.0001,,,6.59566666666667e-05,,,
2023-04-12 16:00:00.014000+00:00,2.795e-05,0.0001,,,6.59566666666667e-05,,,
2023-04-13 00:00:00.027000+00:00,6.992e-05,2.795e-05,,,8.997333333333336e-05,,,
2023-04-13 08:00:00.010000+00:00,0.0001,6.992e-05,,,0.0001,,,
2023-04-13 16:00:00+00:00,0.0001,0.0001,,,0.0001,,,
2023-04-14 00:00:00.001000+00:00,0.0001,0.0001,,,0.0001,,,
2023-04-14 08:00:00.008000+00:00,0.0001,0.0001,,,0.0001,,,
2023-04-14 16:00:00.007000+00:00,0.0001,0.0001,,,0.0001,,,
2023-04-15 00:00:00.007000+00:00,0.0001,0.0001,,,0.0001,,,
2023-04-15 08:00:00.007000+00:00,0.0001,0.0001,,,0.0001519166666666667,,,
2023-04-15 16:00:00.011000+00:00,0.0001,0.0001,,,0.00015191666666666668,,,
2023-04-16 00:00:00.014000+00:00,0.00025575,0.0001,,,0.00021608333333333335,,,
2023-04-16 08:00:00.007000+00:00,0.0001,0.00025575,,,0.0002496533333333334,,,
2023-04-16 16:00:00.002000+00:00,0.0002925,0.0001,,,0.00026239,,,
2023-04-17 00:00:00.017000+00:00,0.00035646,0.0002925,,,0.00019822333333333335,,,
2023-04-17 08:00:00.006000+00:00,0.00013821,0.00035646,,,0.00011273666666666668,,,
2023-04-17 16:00:00+00:00,0.0001,0.00013821,,,0.0001,,,
2023-04-18 00:00:00.013000+00:00,0.0001,0.0001,,,0.0001,,,
2023-04-18 08:00:00.017000+00:00,0.0001,0.0001,,,0.0001,,,
2023-04-18 16:00:00+00:00,0.0001,0.0001,,,4.8086666666666695e-05,,,
2023-04-19 00:00:00.022000+00:00,0.0001,0.0001,,,4.808666666666669e-05,,,
2023-04-19 08:00:00.014000+00:00,-5.574e-05,0.0001,,,4.808666666666669e-05,,,
2023-04-19 16:00:00+00:00,0.0001,-5.574e-05,,,0.0001,,,
2023-04-20 00:00:00.010000+00:00,0.0001,0.0001,,,5.475000000000002e-05,,,
2023-04-20 08:00:00.012000+00:00,0.0001,0.0001,,,5.475000000000002e-05,,,
2023-04-20 16:00:00.012000+00:00,-3.575e-05,0.0001,,,5.475000000000002e-05,,,
2023-04-21 00:00:00.009000+00:00,0.0001,-3.575e-05,,,6.284333333333334e-05,,,
2023-04-21 08:00:00.009000+00:00,0.0001,0.0001,,,3.255666666666668e-05,,,
2023-04-21 16:00:00.003000+00:00,-1.147e-05,0.0001,,,-1.0803333333333319e-05,,,
2023-04-22 00:00:00+00:00,9.14e-06,-1.147e-05,,,-2.2519999999999984e-05,,,
2023-04-22 08:00:00+00:00,-3.008e-05,9.14e-06,,,-6.466666666666526e-07,,,
2023-04-22 16:00:00.016000+00:00,-4.662e-05,-3.008e-05,,,4.0563333333333345e-05,,,
2023-04-23 00:00:00.009000+00:00,7.476e-05,-4.662e-05,,,5.738e-05,,,
2023-04-23 08:00:00.020000+00:00,9.355e-05,7.476e-05,,,6.345000000000001e-05,,,
2023-04-23 16:00:00.007000+00:00,3.83e-06,9.355e-05,,,6.560000000000001e-05,,,
2023-04-24 00:00:00+00:00,9.297e-05,3.83e-06,,,5.895666666666668e-05,,,
2023-04-24 08:00:00.008000+00:00,0.0001,9.297e-05,,,1.8240000000000015e-05,,,
2023-04-24 16:00:00.006000+00:00,-1.61e-05,0.0001,,,-9.453333333333318e-06,,,
2023-04-25 00:00:00.014000+00:00,-2.918e-05,-1.61e-05,,,1.537666666666668e-05,,,
2023-04-25 08:00:00.009000+00:00,1.692e-05,-2.918e-05,,,2.9653333333333346e-05,,,
2023-04-25 16:00:00.015000+00:00,5.839e-05,1.692e-05,,,5.734666666666668e-05,,,
2023-04-26 00:00:00.015000+00:00,1.365e-05,5.839e-05,,,-2.633333333333316e-06,,,
2023-04-26 08:00:00.013000+00:00,0.0001,1.365e-05,,,-3.166666666666495e-07,,,
2023-04-26 16:00:00.001000+00:00,-0.00012155,0.0001,,,-1.6356666666666655e-05,,,
2023-04-27 00:00:00.014000+00:00,2.06e-05,-0.00012155,,,5.7493333333333354e-05,,,
2023-04-27 08:00:00.008000+00:00,5.188e-05,2.06e-05,,,8.396000000000002e-05,,,
2023-04-27 16:00:00.005000+00:00,0.0001,5.188e-05,,,0.0001,,,
2023-04-28 00:00:00.011000+00:00,0.0001,0.0001,,,8.776000000000003e-05,,,
2023-04-28 08:00:00.007000+00:00,0.0001,0.0001,,,8.776000000000003e-05,,,
2023-04-28 16:00:00.006000+00:00,6.328e-05,0.0001,,,8.776000000000003e-05,,,
2023-04-29 00:00:00.004000+00:00,0.0001,6.328e-05,,,8.471000000000003e-05,,,
2023-04-29 08:00:00.016000+00:00,0.0001,0.0001,,,7.514000000000003e-05,,,
2023-04-29 16:00:00.001000+00:00,5.413e-05,0.0001,,,7.514000000000002e-05,,,
2023-04-30 00:00:00.008000+00:00,7.129e-05,5.413e-05,,,9.043000000000003e-05,,,
2023-04-30 08:00:00+00:00,0.0001,7.129e-05,,,7.178333333333335e-05,,,
2023-04-30 16:00:00.010000+00:00,0.0001,0.0001,,,7.178333333333335e-05,,,
2023-05-01 00:00:00.004000+00:00,1.535e-05,0.0001,,,4.0776666666666686e-05,,,
2023-05-01 08:00:00.008000+00:00,0.0001,1.535e-05,,,4.862333333333335e-05,,,
2023-05-01 16:00:00.014000+00:00,6.98e-06,0.0001,,,-4.833333333333157e-07,,,
2023-05-02 00:00:00.015000+00:00,3.889e-05,6.98e-06,,,4.086666666666684e-06,,,
2023-05-02 08:00:00.018000+00:00,-4.732e-05,3.889e-05,,,1.5833333333333503e-06,,,
2023-05-02 16:00:00+00:00,2.069e-05,-4.732e-05,,,3.0186666666666684e-05,,,
2023-05-03 00:00:00.009000+00:00,3.138e-05,2.069e-05,,,2.2533333333333354e-05,,,
2023-05-03 08:00:00.003000+00:00,3.849e-05,3.138e-05,,,4.540666666666668e-05,,,
2023-05-03 16:00:00.011000+00:00,-2.27e-06,3.849e-05,,,6.591000000000002e-05,,,
2023-05-04 00:00:00+00:00,0.0001,-2.27e-06,,,0.0001,,,
2023-05-04 08:00:00+00:00,0.0001,0.0001,,,7.741000000000002e-05,,,
2023-05-04 16:00:00.011000+00:00,0.0001,0.0001,,,7.741000000000002e-05,,,
2023-05-05 00:00:00.002000+00:00,3.223e-05,0.0001,,,7.741000000000002e-05,,,
2023-05-05 08:00:00+00:00,0.0001,3.223e-05,,,0.0001,,,
2023-05-05 16:00:00+00:00,0.0001,0.0001,,,7.480333333333336e-05,,,
2023-05-06 00:00:00.009000+00:00,0.0001,0.0001,,,5.363000000000001e-05,,,
2023-05-06 08:00:00+00:00,2.441e-05,0.0001,,,1.3230000000000019e-05,,,
2023-05-06 16:00:00+00:00,3.648e-05,2.441e-05,,,2.5923333333333353e-05,,,
2023-05-07 00:00:00+00:00,-2.12e-05,3.648e-05,,,4.709666666666669e-05,,,
2023-05-07 08:00:00+00:00,6.249e-05,-2.12e-05,,,2.835666666666669e-05,,,
2023-05-07 16:00:00.006000+00:00,0.0001,6.249e-05,,,1.6176666666666687e-05,,,
2023-05-08 00:00:00+00:00,-7.742e-05,0.0001,,,-8.261333333333331e-05,,,
2023-05-08 08:00:00.007000+00:00,2.595e-05,-7.742e-05,,,-7.456333333333332e-05,,,
2023-05-08 16:00:00.015000+00:00,-0.00019637,2.595e-05,,,-0.00010213999999999997,,,
2023-05-09 00:00:00.015000+00:00,-5.327e-05,-0.00019637,,,-5.097333333333332e-05,,,
2023-05-09 08:00:00+00:00,-5.678e-05,-5.327e-05,,,-2.3853333333333314e-05,,,
2023-05-09 16:00:00+00:00,-4.287e-05,-5.678e-05,,,-5.0233333333333154e-06,,,
2023-05-10 00:00:00.007000+00:00,2.809e-05,-4.287e-05,,,3.577333333333335e-05,,,
2023-05-10 08:00:00.003000+00:00,-2.9e-07,2.809e-05,,,3.509333333333335e-05,,,
2023-05-10 16:00:00+00:00,7.952e-05,-2.9e-07,,,4.281000000000001e-05,,,
2023-05-11 00:00:00.011000+00:00,2.605e-05,7.952e-05,,,1.9740000000000018e-05,,,
2023-05-11 08:00:00+00:00,2.286e-05,2.605e-05,,,3.8930000000000015e-05,,,
2023-05-11 16:00:00.005000+00:00,1.031e-05,2.286e-05,,,3.3986666666666685e-05,,,
2023-05-12 00:00:00.020000+00:00,8.362e-05,1.031e-05,,,3.470000000000002e-05,,,
2023-05-12 08:00:00.001000+00:00,8.03e-06,8.362e-05,,,3.0003333333333348e-05,,,
2023-05-12 16:00:00.010000+00:00,1.245e-05,8.03e-06,,,6.066000000000001e-05,,,
2023-05-13 00:00:00+00:00,6.953e-05,1.245e-05,,,8.214333333333335e-05,,,
2023-05-13 08:00:00+00:00,0.0001,6.953e-05,,,8.046333333333335e-05,,,
2023-05-13 16:00:00.026000+00:00,7.69e-05,0.0001,,,6.979333333333335e-05,,,
2023-05-14 00:00:00.029000+00:00,6.449e-05,7.69e-05,,,4.714000000000002e-05,,,
2023-05-14 08:00:00.010000+00:00,6.799e-05,6.449e-05,,,4.728000000000002e-05,,,
2023-05-14 16:00:00.008000+00:00,8.94e-06,6.799e-05,,,5.2773333333333345e-05,,,
2023-05-15 00:00:00.006000+00:00,6.491e-05,8.94e-06,,,8.312666666666669e-05,,,
2023-05-15 08:00:00.005000+00:00,8.447e-05,6.491e-05,,,8.171333333333334e-05,,,
2023-05-15 16:00:00.008000+00:00,0.0001,8.447e-05,,,8.689000000000002e-05,,,
2023-05-16 00:00:00.021000+00:00,6.067e-05,0.0001,,,6.372666666666669e-05,,,
2023-05-16 08:00:00+00:00,0.0001,6.067e-05,,,7.683666666666669e-05,,,
2023-05-16 16:00:00+00:00,3.051e-05,0.0001,,,7.582000000000003e-05,,,
2023-05-17 00:00:00.010000+00:00,0.0001,3.051e-05,,,9.898333333333336e-05,,,
2023-05-17 08:00:00+00:00,9.695e-05,0.0001,,,9.898333333333335e-05,,,
2023-05-17 16:00:00.001000+00:00,0.0001,9.695e-05,,,7.650000000000002e-05,,,
2023-05-18 00:00:00+00:00,0.0001,0.0001,,,1.2760000000000025e-05,,,
2023-05-18 08:00:00.026000+00:00,2.95e-05,0.0001,,,-1.0753333333333316e-05,,,
2023-05-18 16:00:00.019000+00:00,-9.122e-05,2.95e-05,,,9.23333333333335e-06,,,
2023-05-19 00:00:00+00:00,2.946e-05,-9.122e-05,,,7.149000000000002e-05,,,
2023-05-19 08:00:00.002000+00:00,8.946e-05,2.946e-05,,,7.005333333333335e-05,,,
2023-05-19 16:00:00+00:00,9.555e-05,8.946e-05,,,5.0423333333333356e-05,,,
2023-05-20 00:00:00.005000+00:00,2.515e-05,9.555e-05,,,5.190666666666669e-05,,,
2023-05-20 08:00:00.014000+00:00,3.057e-05,2.515e-05,,,7.685666666666668e-05,,,
2023-05-20 16:00:00.020000+00:00,0.0001,3.057e-05,,,9.826333333333335e-05,,,
2023-05-21 00:00:00.014000+00:00,0.0001,0.0001,,,7.48066666666667e-05,,,
2023-05-21 08:00:00.001000+00:00,9.479e-05,0.0001,,,6.762666666666669e-05,,,
2023-05-21 16:00:00.015000+00:00,2.963e-05,9.479e-05,,,6.936333333333335e-05,,,
2023-05-22 00:00:00.028000+00:00,7.846e-05,2.963e-05,,,9.282000000000002e-05,,,
2023-05-22 08:00:00+00:00,0.0001,7.846e-05,,,9.999000000000004e-05,,,
2023-05-22 16:00:00.012000+00:00,0.0001,0.0001,,,9.999000000000004e-05,,,
2023-05-23 00:00:00.006000+00:00,9.997e-05,0.0001,,,9.999000000000004e-05,,,
2023-05-23 08:00:00.014000+00:00,0.0001,9.997e-05,,,8.818333333333335e-05,,,
2023-05-23 16:00:00.008000+00:00,0.0001,0.0001,,,8.745000000000003e-05,,,
2023-05-24 00:00:00+00:00,6.455e-05,0.0001,,,7.301000000000002e-05,,,
2023-05-24 08:00:00.025000+00:00,9.78e-05,6.455e-05,,,7.111000000000003e-05,,,
2023-05-24 16:00:00.008000+00:00,5.668e-05,9.78e-05,,,7.184333333333336e-05,,,
2023-05-25 00:00:00+00:00,5.885e-05,5.668e-05,,,8.628333333333335e-05,,,
2023-05-25 08:00:00.025000+00:00,0.0001,5.885e-05,,,0.0001,,,
2023-05-25 16:00:00.016000+00:00,0.0001,0.0001,,,0.0001,,,
2023-05-26 00:00:00+00:00,0.0001,0.0001,,,0.0001,,,
2023-05-26 08:00:00.024000+00:00,0.0001,0.0001,,,0.0001,,,
2023-05-26 16:00:00.012000+00:00,0.0001,0.0001,,,0.0001,,,
2023-05-27 00:00:00.012000+00:00,0.0001,0.0001,,,0.0001,,,
2023-05-27 08:00:00.018000+00:00,0.0001,0.0001,,,0.0001,,,
2023-05-27 16:00:00.008000+00:00,0.0001,0.0001,,,0.0001,,,
2023-05-28 00:00:00.017000+00:00,0.0001,0.0001,,,0.0001,,,
2023-05-28 08:00:00.015000+00:00,0.0001,0.0001,,,0.0001,,,
2023-05-28 16:00:00+00:00,0.0001,0.0001,,,0.0001,,,
2023-05-29 00:00:00+00:00,0.0001,0.0001,,,0.0001,,,
2023-05-29 08:00:00.020000+00:00,0.0001,0.0001,,,0.0001,,,
2023-05-29 16:00:00.011000+00:00,0.0001,0.0001,,,0.0001,,,
2023-05-30 00:00:00.003000+00:00,0.0001,0.0001,,,0.0001,,,
2023-05-30 08:00:00+00:00,0.0001,0.0001,,,0.0001,,,
2023-05-30 16:00:00.003000+00:00,0.0001,0.0001,,,0.0001,,,
2023-05-31 00:00:00.013000+00:00,0.0001,0.0001,,,0.0001,,,
2023-05-31 08:00:00+00:00,0.0001,0.0001,,,0.0001,,,
2023-05-31 16:00:00+00:00,0.0001,0.0001,,,0.0001,,,
2023-06-01 00:00:00.008000+00:00,0.0001,0.0001,,,0.0001,,,
2023-06-01 08:00:00.012000+00:00,0.0001,0.0001,,,0.0001,,,
2023-06-01 16:00:00+00:00,0.0001,0.0001,,,0.0001,,,
2023-06-02 00:00:00+00:00,0.0001,0.0001,,,0.0001,,,
2023-06-02 08:00:00.006000+00:00,0.0001,0.0001,,,0.0001,,,
2023-06-02 16:00:00.012000+00:00,0.0001,0.0001,,,0.0001,,,
2023-06-03 00:00:00+00:00,0.0001,0.0001,,,0.0001,,,
2023-06-03 08:00:00.011000+00:00,0.0001,0.0001,,,0.0001,,,
2023-06-03 16:00:00.003000+00:00,0.0001,0.0001,,,0.0001,,,
2023-06-04 00:00:00+00:00,0.0001,0.0001,,,0.0001,,,
2023-06-04 08:00:00+00:00,0.0001,0.0001,,,0.0001,,,
2023-06-04 16:00:00+00:00,0.0001,0.0001,,,0.0001,,,
2023-06-05 00:00:00.005000+00:00,0.0001,0.0001,,,4.1593333333333354e-05,,,
2023-06-05 08:00:00+00:00,0.0001,0.0001,,,4.210000000000019e-06,,,
2023-06-05 16:00:00+00:00,-7.522e-05,0.0001,,,-8.306666666666648e-06,,,
2023-06-06 00:00:00+00:00,-1.215e-05,-7.522e-05,,,5.0100000000000025e-05,,,
2023-06-06 08:00:00.009000+00:00,6.245e-05,-1.215e-05,,,8.748333333333335e-05,,,
2023-06-06 16:00:00.013000+00:00,0.0001,6.245e-05,,,9.387000000000002e-05,,,
2023-06-07 00:00:00+00:00,0.0001,0.0001,,,5.062666666666669e-05,,,
2023-06-07 08:00:00.016000+00:00,8.161e-05,0.0001,,,-3.166666666666649e-06,,,
2023-06-07 16:00:00+00:00,-2.973e-05,8.161e-05,,,-4.365999999999998e-05,,,
2023-06-08 00:00:00.006000+00:00,-6.138e-05,-2.973e-05,,,-4.0383333333333317e-05,,,
2023-06-08 08:00:00+00:00,-3.987e-05,-6.138e-05,,,-1.2443333333333316e-05,,,
2023-06-08 16:00:00+00:00,-1.99e-05,-3.987e-05,,,1.6700000000000016e-05,,,
2023-06-09 00:00:00+00:00,2.244e-05,-1.99e-05,,,3.770666666666668e-05,,,
2023-06-09 08:00:00+00:00,4.756e-05,2.244e-05,,,-3.2069999999999976e-05,,,
2023-06-09 16:00:00+00:00,4.312e-05,4.756e-05,,,-0.00019981666666666663,,,
2023-06-10 00:00:00+00:00,-0.00018689,4.312e-05,,,-0.00030073,,,
2023-06-10 08:00:00+00:00,-0.00045568,-0.00018689,,,-0.00036889666666666665,,,
2023-06-10 16:00:00+00:00,-0.00025962,-0.00045568,,,-0.00025510999999999996,,,
2023-06-11 00:00:00.001000+00:00,-0.00039139,-0.00025962,,,-0.0001867433333333333,,,
2023-06-11 08:00:00+00:00,-0.00011432,-0.00039139,,,-9.078333333333332e-05,,,
2023-06-11 16:00:00+00:00,-5.452e-05,-0.00011432,,,-1.9343333333333315e-05,,,
2023-06-12 00:00:00+00:00,-0.00010351,-5.452e-05,,,-3.403333333333315e-06,,,
2023-06-12 08:00:00+00:00,0.0001,-0.00010351,,,3.408333333333335e-05,,,
2023-06-12 16:00:00.001000+00:00,-6.7e-06,0.0001,,,-5.0299999999999815e-06,,,
2023-06-13 00:00:00+00:00,8.95e-06,-6.7e-06,,,-2.351666666666665e-05,,,
2023-06-13 08:00:00+00:00,-1.734e-05,8.95e-06,,,-5.969666666666665e-05,,,
2023-06-13 16:00:00+00:00,-6.216e-05,-1.734e-05,,,-6.674666666666664e-05,,,
2023-06-14 00:00:00+00:00,-9.959e-05,-6.216e-05,,,-5.906999999999998e-05,,,
2023-06-14 08:00:00+00:00,-3.849e-05,-9.959e-05,,,-6.240666666666664e-05,,,
2023-06-14 16:00:00+00:00,-3.913e-05,-3.849e-05,,,-1.6243333333333307e-05,,,
2023-06-15 00:00:00+00:00,-0.0001096,-3.913e-05,,,6.7533333333333616e-06,,,
2023-06-15 08:00:00+00:00,0.0001,-0.0001096,,,5.489000000000003e-05,,,
2023-06-15 16:00:00+00:00,2.986e-05,0.0001,,,2.0023333333333356e-05,,,
2023-06-16 00:00:00+00:00,3.481e-05,2.986e-05,,,-4.1666666666664406e-07,,,
2023-06-16 08:00:00+00:00,-4.6e-06,3.481e-05,,,5.436666666666689e-06,,,
2023-06-16 16:00:00+00:00,-3.146e-05,-4.6e-06,,,2.7796666666666688e-05,,,
2023-06-17 00:00:00+00:00,5.237e-05,-3.146e-05,,,2.8643333333333354e-05,,,
2023-06-17 08:00:00+00:00,6.248e-05,5.237e-05,,,-7.123333333333311e-06,,,
2023-06-17 16:00:00+00:00,-2.892e-05,6.248e-05,,,-2.8293333333333305e-05,,,
2023-06-18 00:00:00+00:00,-5.493e-05,-2.892e-05,,,-3.9819999999999975e-05,,,
2023-06-18 08:00:00+00:00,-1.03e-06,-5.493e-05,,,-5.1356666666666635e-05,,,
2023-06-18 16:00:00+00:00,-6.35e-05,-1.03e-06,,,-6.758666666666664e-05,,,
2023-06-19 00:00:00+00:00,-8.954e-05,-6.35e-05,,,-9.488666666666665e-05,,,
2023-06-19 08:00:00+00:00,-4.972e-05,-8.954e-05,,,-6.774666666666664e-05,,,
2023-06-19 16:00:00+00:00,-0.0001454,-4.972e-05,,,-5.0606666666666644e-05,,,
2023-06-20 00:00:00.001000+00:00,-8.12e-06,-0.0001454,,,-2.899999999999729e-07,,,
2023-06-20 08:00:00+00:00,1.7e-06,-8.12e-06,,,2.7983333333333357e-05,,,
2023-06-20 16:00:00+00:00,5.55e-06,1.7e-06,,,3.2493333333333357e-05,,,
2023-06-21 00:00:00+00:00,7.67e-05,5.55e-06,,,4.9590000000000025e-05,,,
2023-06-21 08:00:00+00:00,1.523e-05,7.67e-05,,,2.8246666666666696e-05,,,
2023-06-21 16:00:00+00:00,5.684e-05,1.523e-05,,,1.9846666666666695e-05,,,
2023-06-22 00:00:00+00:00,1.267e-05,5.684e-05,,,3.043333333333336e-05,,,
2023-06-22 08:00:00.001000+00:00,-9.97e-06,1.267e-05,,,5.9543333333333364e-05,,,
