fundingTime,target_next_rate,fundingRate,alpha_8h,alpha_regime,target_24h_avg,alpha_24h,alpha_ensemble,in_signal_alpha
2023-04-09 00:00:00.013000+00:00,-9.04e-06,9.5e-06,,,2.7476666666666664e-05,,,
2023-04-09 08:00:00.024000+00:00,-8.53e-06,-9.04e-06,,,6.382333333333334e-05,,,
2023-04-09 16:00:00.010000+00:00,0.0001,-8.53e-06,,,8.722333333333332e-05,,,
2023-04-10 00:00:00+00:00,0.0001,0.0001,,,8.722333333333332e-05,,,
2023-04-10 08:00:00.010000+00:00,6.167e-05,0.0001,,,8.722333333333332e-05,,,
2023-04-10 16:00:00.006000+00:00,0.0001,6.167e-05,,,0.0001,,,
2023-04-11 00:00:00.008000+00:00,0.0001,0.0001,,,9.860666666666668e-05,,,
2023-04-11 08:00:00.007000+00:00,0.0001,0.0001,,,9.258999999999999e-05,,,
2023-04-11 16:00:00.016000+00:00,9.582e-05,0.0001,,,6.508000000000001e-05,,,
2023-04-12 00:00:00.006000+00:00,8.195e-05,9.582e-05,,,5.5356666666666665e-05,,,
2023-04-12 08:00:00.008000+00:00,1.747e-05,8.195e-05,,,4.279666666666666e-05,,,
2023-04-12 16:00:00.014000+00:00,6.665e-05,1.747e-05,,,7.030666666666667e-05,,,
2023-04-13 00:00:00.027000+00:00,4.427e-05,6.665e-05,,,4.771333333333333e-05,,,
2023-04-13 08:00:00.010000+00:00,0.0001,4.427e-05,,,6.629e-05,,,
2023-04-13 16:00:00+00:00,-1.13e-06,0.0001,,,4.435666666666667e-05,,,
2023-04-14 00:00:00.001000+00:00,0.0001,-1.13e-06,,,2.8150000000000007e-05,,,
2023-04-14 08:00:00.008000+00:00,3.42e-05,0.0001,,,2.3e-05,,,
2023-04-14 16:00:00.007000+00:00,-4.975e-05,3.42e-05,,,4.493333333333333e-05,,,
2023-04-15 00:00:00.007000+00:00,8.455e-05,-4.975e-05,,,8.533e-05,,,
2023-04-15 08:00:00.007000+00:00,0.0001,8.455e-05,,,9.048e-05,,,
2023-04-15 16:00:00.011000+00:00,7.144e-05,0.0001,,,9.048e-05,,,
2023-04-16 00:00:00.014000+00:00,0.0001,7.144e-05,,,0.0001,,,
2023-04-16 08:00:00.007000+00:00,0.0001,0.0001,,,9.125333333333334e-05,,,
2023-04-16 16:00:00.002000+00:00,0.0001,0.0001,,,9.125333333333335e-05,,,
2023-04-17 00:00:00.017000+00:00,7.376e-05,0.0001,,,7.353e-05,,,
2023-04-17 08:00:00.006000+00:00,0.0001,7.376e-05,,,4.7243333333333336e-05,,,
2023-04-17 16:00:00+00:00,4.683e-05,0.0001,,,3.648333333333334e-05,,,
2023-04-18 00:00:00.013000+00:00,-5.1e-06,4.683e-05,,,5.420666666666667e-05,,,
2023-04-18 08:00:00.017000+00:00,6.772e-05,-5.1e-06,,,7.667666666666666e-05,,,
2023-04-18 16:00:00+00:00,0.0001,6.772e-05,,,5.383333333333334e-05,,,
2023-04-19 00:00:00.022000+00:00,6.231e-05,0.0001,,,4.909666666666667e-05,,,
2023-04-19 08:00:00.014000+00:00,-8.1e-07,6.231e-05,,,4.0553333333333344e-05,,,
2023-04-19 16:00:00+00:00,8.579e-05,-8.1e-07,,,6.048333333333333e-05,,,
2023-04-20 00:00:00.010000+00:00,3.668e-05,8.579e-05,,,5.2876666666666675e-05,,,
2023-04-20 08:00:00.012000+00:00,5.898e-05,3.668e-05,,,7.398333333333333e-05,,,
2023-04-20 16:00:00.012000+00:00,6.297e-05,5.898e-05,,,8.765666666666668e-05,,,
2023-04-21 00:00:00.009000+00:00,0.0001,6.297e-05,,,0.0001,,,
2023-04-21 08:00:00.009000+00:00,0.0001,0.0001,,,8.952666666666668e-05,,,
2023-04-21 16:00:00.003000+00:00,0.0001,0.0001,,,6.316000000000001e-05,,,
2023-04-22 00:00:00+00:00,6.858e-05,0.0001,,,4.238666666666667e-05,,,
2023-04-22 08:00:00+00:00,2.09e-05,6.858e-05,,,2.411333333333334e-05,,,
2023-04-22 16:00:00.016000+00:00,3.768e-05,2.09e-05,,,2.5043333333333335e-05,,,
2023-04-23 00:00:00.009000+00:00,1.376e-05,3.768e-05,,,2.8080000000000006e-05,,,
2023-04-23 08:00:00.020000+00:00,2.369e-05,1.376e-05,,,3.580666666666667e-05,,,
2023-04-23 16:00:00.007000+00:00,4.679e-05,2.369e-05,,,3.6676666666666674e-05,,,
2023-04-24 00:00:00+00:00,3.694e-05,4.679e-05,,,3.796666666666667e-05,,,
2023-04-24 08:00:00.008000+00:00,2.63e-05,3.694e-05,,,4.767333333333334e-05,,,
2023-04-24 16:00:00.006000+00:00,5.066e-05,2.63e-05,,,6.737666666666667e-05,,,
2023-04-25 00:00:00.014000+00:00,6.606e-05,5.066e-05,,,6.497666666666666e-05,,,
2023-04-25 08:00:00.009000+00:00,8.541e-05,6.606e-05,,,4.8576666666666665e-05,,,
2023-04-25 16:00:00.015000+00:00,4.346e-05,8.541e-05,,,5.344000000000001e-05,,,
2023-04-26 00:00:00.015000+00:00,1.686e-05,4.346e-05,,,4.734666666666667e-05,,,
2023-04-26 08:00:00.013000+00:00,0.0001,1.686e-05,,,6.095666666666667e-05,,,
2023-04-26 16:00:00.001000+00:00,2.518e-05,0.0001,,,3.850666666666667e-05,,,
2023-04-27 00:00:00.014000+00:00,5.769e-05,2.518e-05,,,6.344666666666667e-05,,,
2023-04-27 08:00:00.008000+00:00,3.265e-05,5.769e-05,,,7.755000000000001e-05,,,
2023-04-27 16:00:00.005000+00:00,0.0001,3.265e-05,,,8.158666666666667e-05,,,
2023-04-28 00:00:00.011000+00:00,0.0001,0.0001,,,4.837666666666668e-05,,,
2023-04-28 08:00:00.007000+00:00,4.476e-05,0.0001,,,3.754666666666667e-05,,,
2023-04-28 16:00:00.006000+00:00,3.7e-07,4.476e-05,,,4.871333333333333e-05,,,
2023-04-29 00:00:00.004000+00:00,6.751e-05,3.7e-07,,,5.903000000000001e-05,,,
2023-04-29 08:00:00.016000+00:00,7.826e-05,6.751e-05,,,4.819666666666667e-05,,,
2023-04-29 16:00:00.001000+00:00,3.132e-05,7.826e-05,,,4.237000000000001e-05,,,
2023-04-30 00:00:00.008000+00:00,3.501e-05,3.132e-05,,,4.004666666666668e-05,,,
2023-04-30 08:00:00+00:00,6.078e-05,3.501e-05,,,7.143333333333339e-06,,,
2023-04-30 16:00:00.010000+00:00,2.435e-05,6.078e-05,,,-1.1229999999999994e-05,,,
2023-05-01 00:00:00.004000+00:00,-6.37e-05,2.435e-05,,,-1.611999999999999e-05,,,
2023-05-01 08:00:00.008000+00:00,5.66e-06,-6.37e-05,,,2.5563333333333343e-05,,,
2023-05-01 16:00:00.014000+00:00,9.68e-06,5.66e-06,,,2.769000000000001e-05,,,
2023-05-02 00:00:00.015000+00:00,6.135e-05,9.68e-06,,,5.3023333333333345e-05,,,
2023-05-02 08:00:00.018000+00:00,1.204e-05,6.135e-05,,,5.069000000000001e-05,,,
2023-05-02 16:00:00+00:00,8.568e-05,1.204e-05,,,6.568000000000001e-05,,,
2023-05-03 00:00:00.009000+00:00,5.435e-05,8.568e-05,,,7.045333333333335e-05,,,
2023-05-03 08:00:00.003000+00:00,5.701e-05,5.435e-05,,,8.564333333333335e-05,,,
2023-05-03 16:00:00.011000+00:00,0.0001,5.701e-05,,,8.102000000000002e-05,,,
2023-05-04 00:00:00+00:00,9.992e-05,0.0001,,,6.012333333333335e-05,,,
2023-05-04 08:00:00+00:00,4.314e-05,9.992e-05,,,5.984666666666668e-05,,,
2023-05-04 16:00:00.011000+00:00,3.731e-05,4.314e-05,,,7.396000000000002e-05,,,
2023-05-05 00:00:00.002000+00:00,9.909e-05,3.731e-05,,,9.485666666666668e-05,,,
2023-05-05 08:00:00+00:00,8.548e-05,9.909e-05,,,9.516000000000002e-05,,,
2023-05-05 16:00:00+00:00,0.0001,8.548e-05,,,0.0001,,,
2023-05-06 00:00:00.009000+00:00,0.0001,0.0001,,,8.107000000000002e-05,,,
2023-05-06 08:00:00+00:00,0.0001,0.0001,,,6.122666666666668e-05,,,
2023-05-06 16:00:00+00:00,4.321e-05,0.0001,,,4.804666666666667e-05,,,
2023-05-07 00:00:00+00:00,4.047e-05,4.321e-05,,,3.604333333333334e-05,,,
2023-05-07 08:00:00+00:00,6.046e-05,4.047e-05,,,2.391000000000001e-05,,,
2023-05-07 16:00:00.006000+00:00,7.2e-06,6.046e-05,,,1.6763333333333343e-05,,,
2023-05-08 00:00:00+00:00,4.07e-06,7.2e-06,,,3.139666666666668e-05,,,
2023-05-08 08:00:00.007000+00:00,3.902e-05,4.07e-06,,,5.284333333333335e-05,,,
2023-05-08 16:00:00.015000+00:00,5.11e-05,3.902e-05,,,4.109666666666668e-05,,,
2023-05-09 00:00:00.015000+00:00,6.841e-05,5.11e-05,,,3.657000000000001e-05,,,
2023-05-09 08:00:00+00:00,3.78e-06,6.841e-05,,,2.9716666666666676e-05,,,
2023-05-09 16:00:00+00:00,3.752e-05,3.78e-06,,,4.1096666666666676e-05,,,
2023-05-10 00:00:00.007000+00:00,4.785e-05,3.752e-05,,,3.391000000000001e-05,,,
2023-05-10 08:00:00.003000+00:00,3.792e-05,4.785e-05,,,4.104666666666668e-05,,,
2023-05-10 16:00:00+00:00,1.596e-05,3.792e-05,,,4.576333333333334e-05,,,
2023-05-11 00:00:00.011000+00:00,6.926e-05,1.596e-05,,,5.2553333333333344e-05,,,
2023-05-11 08:00:00+00:00,5.207e-05,6.926e-05,,,4.268000000000001e-05,,,
2023-05-11 16:00:00.005000+00:00,3.633e-05,5.207e-05,,,3.453e-05,,,
2023-05-12 00:00:00.020000+00:00,3.964e-05,3.633e-05,,,2.2386666666666677e-05,,,
2023-05-12 08:00:00.001000+00:00,2.762e-05,3.964e-05,,,2.7123333333333342e-05,,,
2023-05-12 16:00:00.010000+00:00,-1e-07,2.762e-05,,,3.289666666666668e-05,,,
2023-05-13 00:00:00+00:00,5.385e-05,-1e-07,,,3.864666666666668e-05,,,
2023-05-13 08:00:00+00:00,4.494e-05,5.385e-05,,,3.0826666666666674e-05,,,
2023-05-13 16:00:00.026000+00:00,1.715e-05,4.494e-05,,,2.7636666666666676e-05,,,
2023-05-14 00:00:00.029000+00:00,3.039e-05,1.715e-05,,,3.661000000000001e-05,,,
2023-05-14 08:00:00.010000+00:00,3.537e-05,3.039e-05,,,2.122666666666668e-05,,,
2023-05-14 16:00:00.008000+00:00,4.407e-05,3.537e-05,,,8.803333333333343e-06,,,
2023-05-15 00:00:00.006000+00:00,-1.576e-05,4.407e-05,,,2.298000000000001e-05,,,
2023-05-15 08:00:00.005000+00:00,-1.9e-06,-1.576e-05,,,3.878333333333334e-05,,,
2023-05-15 16:00:00.008000+00:00,8.66e-05,-1.9e-06,,,5.875000000000001e-05,,,
2023-05-16 00:00:00.021000+00:00,3.165e-05,8.66e-05,,,5.785666666666667e-05,,,
2023-05-16 08:00:00+00:00,5.8e-05,3.165e-05,,,7.073666666666669e-05,,,
2023-05-16 16:00:00+00:00,8.392e-05,5.8e-05,,,6.627333333333335e-05,,,
2023-05-17 00:00:00.010000+00:00,7.029e-05,8.392e-05,,,7.163333333333334e-05,,,
2023-05-17 08:00:00+00:00,4.461e-05,7.029e-05,,,8.153666666666668e-05,,,
2023-05-17 16:00:00.001000+00:00,0.0001,4.461e-05,,,9.447333333333335e-05,,,
2023-05-18 00:00:00+00:00,0.0001,0.0001,,,7.019333333333333e-05,,,
2023-05-18 08:00:00.026000+00:00,8.342e-05,0.0001,,,5.177333333333334e-05,,,
2023-05-18 16:00:00.019000+00:00,2.716e-05,8.342e-05,,,3.668333333333334e-05,,,
2023-05-19 00:00:00+00:00,4.474e-05,2.716e-05,,,4.534e-05,,,
2023-05-19 08:00:00.002000+00:00,3.815e-05,4.474e-05,,,3.8610000000000005e-05,,,
2023-05-19 16:00:00+00:00,5.313e-05,3.815e-05,,,2.3063333333333337e-05,,,
2023-05-20 00:00:00.005000+00:00,2.455e-05,5.313e-05,,,2.1273333333333335e-05,,,
2023-05-20 08:00:00.014000+00:00,-8.49e-06,2.455e-05,,,3.729666666666667e-05,,,
2023-05-20 16:00:00.020000+00:00,4.776e-05,-8.49e-06,,,5.703000000000001e-05,,,
2023-05-21 00:00:00.014000+00:00,7.262e-05,4.776e-05,,,5.117333333333335e-05,,,
2023-05-21 08:00:00.001000+00:00,5.071e-05,7.262e-05,,,2.766666666666667e-05,,,
2023-05-21 16:00:00.015000+00:00,3.019e-05,5.071e-05,,,2.6663333333333336e-05,,,
2023-05-22 00:00:00.028000+00:00,2.1e-06,3.019e-05,,,4.993333333333334e-05,,,
2023-05-22 08:00:00+00:00,4.77e-05,2.1e-06,,,8.256666666666666e-05,,,
2023-05-22 16:00:00.012000+00:00,0.0001,4.77e-05,,,0.0001,,,
2023-05-23 00:00:00.006000+00:00,0.0001,0.0001,,,0.0001,,,
2023-05-23 08:00:00.014000+00:00,0.0001,0.0001,,,7.355666666666668e-05,,,
2023-05-23 16:00:00.008000+00:00,0.0001,0.0001,,,5.476333333333334e-05,,,
2023-05-24 00:00:00+00:00,2.067e-05,0.0001,,,4.083e-05,,,
2023-05-24 08:00:00.025000+00:00,4.362e-05,2.067e-05,,,6.727333333333334e-05,,,
2023-05-24 16:00:00.008000+00:00,5.82e-05,4.362e-05,,,8.606666666666668e-05,,,
2023-05-25 00:00:00+00:00,0.0001,5.82e-05,,,0.0001,,,
2023-05-25 08:00:00.025000+00:00,0.0001,0.0001,,,9.861e-05,,,
2023-05-25 16:00:00.016000+00:00,0.0001,0.0001,,,8.178666666666667e-05,,,
2023-05-26 00:00:00+00:00,9.583e-05,0.0001,,,7.227333333333334e-05,,,
2023-05-26 08:00:00.024000+00:00,4.953e-05,9.583e-05,,,6.887666666666668e-05,,,
2023-05-26 16:00:00.012000+00:00,7.146e-05,4.953e-05,,,7.690666666666668e-05,,,
2023-05-27 00:00:00.012000+00:00,8.564e-05,7.146e-05,,,8.602000000000002e-05,,,
2023-05-27 08:00:00.018000+00:00,7.362e-05,8.564e-05,,,9.080666666666668e-05,,,
2023-05-27 16:00:00.008000+00:00,9.88e-05,7.362e-05,,,9.960000000000002e-05,,,
2023-05-28 00:00:00.017000+00:00,0.0001,9.88e-05,,,0.0001,,,
2023-05-28 08:00:00.015000+00:00,0.0001,0.0001,,,0.0001,,,
2023-05-28 16:00:00+00:00,0.0001,0.0001,,,0.0001,,,
2023-05-29 00:00:00+00:00,0.0001,0.0001,,,8.729000000000003e-05,,,
2023-05-29 08:00:00.020000+00:00,0.0001,0.0001,,,8.407666666666668e-05,,,
2023-05-29 16:00:00.011000+00:00,6.187e-05,0.0001,,,6.361333333333335e-05,,,
2023-05-30 00:00:00.003000+00:00,9.036e-05,6.187e-05,,,5.080333333333335e-05,,,
2023-05-30 08:00:00+00:00,3.861e-05,9.036e-05,,,3.0230000000000014e-05,,,
2023-05-30 16:00:00.003000+00:00,2.344e-05,3.861e-05,,,5.024333333333335e-05,,,
2023-05-31 00:00:00.013000+00:00,2.864e-05,2.344e-05,,,4.941666666666668e-05,,,
2023-05-31 08:00:00+00:00,9.865e-05,2.864e-05,,,7.200666666666668e-05,,,
2023-05-31 16:00:00+00:00,2.096e-05,9.865e-05,,,7.245666666666668e-05,,,
2023-06-01 00:00:00.008000+00:00,9.641e-05,2.096e-05,,,8.137000000000002e-05,,,
2023-06-01 08:00:00.012000+00:00,0.0001,9.641e-05,,,8.012000000000001e-05,,,
2023-06-01 16:00:00+00:00,4.77e-05,0.0001,,,7.994000000000001e-05,,,
2023-06-02 00:00:00+00:00,9.266e-05,4.77e-05,,,8.877333333333333e-05,,,
2023-06-02 08:00:00.006000+00:00,9.946e-05,9.266e-05,,,9.122e-05,,,
2023-06-02 16:00:00.012000+00:00,7.42e-05,9.946e-05,,,7.662000000000001e-05,,,
2023-06-03 00:00:00+00:00,0.0001,7.42e-05,,,6.805333333333334e-05,,,
2023-06-03 08:00:00.011000+00:00,5.566e-05,0.0001,,,6.805333333333334e-05,,,
2023-06-03 16:00:00.003000+00:00,4.85e-05,5.566e-05,,,8.283333333333335e-05,,,
2023-06-04 00:00:00+00:00,0.0001,4.85e-05,,,0.0001,,,
2023-06-04 08:00:00+00:00,0.0001,0.0001,,,9.846000000000002e-05,,,
2023-06-04 16:00:00+00:00,0.0001,0.0001,,,9.131333333333335e-05,,,
2023-06-05 00:00:00.005000+00:00,9.538e-05,0.0001,,,3.412333333333334e-05,,,
2023-06-05 08:00:00+00:00,7.856e-05,9.538e-05,,,-7.826666666666659e-06,,,
2023-06-05 16:00:00+00:00,-7.157e-05,7.856e-05,,,-1.9719999999999987e-05,,,
2023-06-06 00:00:00+00:00,-3.047e-05,-7.157e-05,,,3.747000000000001e-05,,,
2023-06-06 08:00:00.009000+00:00,4.288e-05,-3.047e-05,,,8.096000000000001e-05,,,
2023-06-06 16:00:00.013000+00:00,0.0001,4.288e-05,,,8.001666666666668e-05,,,
2023-06-07 00:00:00+00:00,0.0001,0.0001,,,6.503e-05,,,
2023-06-07 08:00:00.016000+00:00,4.005e-05,0.0001,,,4.199666666666668e-05,,,
2023-06-07 16:00:00+00:00,5.504e-05,4.005e-05,,,4.2016666666666674e-05,,,
2023-06-08 00:00:00.006000+00:00,3.09e-05,5.504e-05,,,4.563000000000001e-05,,,
2023-06-08 08:00:00+00:00,4.011e-05,3.09e-05,,,6.171666666666667e-05,,,
2023-06-08 16:00:00+00:00,6.588e-05,4.011e-05,,,6.302666666666667e-05,,,
2023-06-09 00:00:00+00:00,7.916e-05,6.588e-05,,,7.007333333333334e-05,,,
2023-06-09 08:00:00+00:00,4.404e-05,7.916e-05,,,5.174333333333335e-05,,,
2023-06-09 16:00:00+00:00,8.702e-05,4.404e-05,,,4.9910000000000015e-05,,,
2023-06-10 00:00:00+00:00,2.417e-05,8.702e-05,,,3.573666666666667e-05,,,
2023-06-10 08:00:00+00:00,3.854e-05,2.417e-05,,,3.8336666666666675e-05,,,
2023-06-10 16:00:00+00:00,4.45e-05,3.854e-05,,,4.5240000000000014e-05,,,
2023-06-11 00:00:00.001000+00:00,3.197e-05,4.45e-05,,,5.927333333333334e-05,,,
2023-06-11 08:00:00+00:00,5.925e-05,3.197e-05,,,5.883333333333334e-05,,,
2023-06-11 16:00:00+00:00,8.66e-05,5.925e-05,,,5.116333333333334e-05,,,
2023-06-12 00:00:00+00:00,3.065e-05,8.66e-05,,,5.5630000000000015e-05,,,
2023-06-12 08:00:00+00:00,3.624e-05,3.065e-05,,,6.601333333333334e-05,,,
2023-06-12 16:00:00.001000+00:00,0.0001,3.624e-05,,,7.561e-05,,,
2023-06-13 00:00:00+00:00,6.18e-05,0.0001,,,5.0403333333333346e-05,,,
2023-06-13 08:00:00+00:00,6.503e-05,6.18e-05,,,3.8856666666666684e-05,,,
2023-06-13 16:00:00+00:00,2.438e-05,6.503e-05,,,2.9383333333333347e-05,,,
2023-06-14 00:00:00+00:00,2.716e-05,2.438e-05,,,1.037333333333335e-05,,,
2023-06-14 08:00:00+00:00,3.661e-05,2.716e-05,,,2.1963333333333344e-05,,,
2023-06-14 16:00:00+00:00,-3.265e-05,3.661e-05,,,3.205000000000001e-05,,,
2023-06-15 00:00:00+00:00,6.193e-05,-3.265e-05,,,5.617000000000002e-05,,,
2023-06-15 08:00:00+00:00,6.687e-05,6.193e-05,,,3.8130000000000016e-05,,,
2023-06-15 16:00:00+00:00,3.971e-05,6.687e-05,,,1.6626666666666685e-05,,,
2023-06-16 00:00:00+00:00,7.81e-06,3.971e-05,,,3.6283333333333346e-05,,,
2023-06-16 08:00:00+00:00,2.36e-06,7.81e-06,,,6.701333333333335e-05,,,
2023-06-16 16:00:00+00:00,9.868e-05,2.36e-06,,,9.137000000000001e-05,,,
2023-06-17 00:00:00+00:00,0.0001,9.868e-05,,,7.083000000000001e-05,,,
2023-06-17 08:00:00+00:00,7.543e-05,0.0001,,,6.494000000000003e-05,,,
2023-06-17 16:00:00+00:00,3.706e-05,7.543e-05,,,6.214666666666669e-05,,,
2023-06-18 00:00:00+00:00,8.233e-05,3.706e-05,,,7.326000000000001e-05,,,
2023-06-18 08:00:00+00:00,6.705e-05,8.233e-05,,,6.714000000000002e-05,,,
2023-06-18 16:00:00+00:00,7.04e-05,6.705e-05,,,5.709000000000002e-05,,,
2023-06-19 00:00:00+00:00,6.397e-05,7.04e-05,,,4.8123333333333354e-05,,,
2023-06-19 08:00:00+00:00,3.69e-05,6.397e-05,,,2.5306666666666683e-05,,,
2023-06-19 16:00:00+00:00,4.35e-05,3.69e-05,,,4.350000000000013e-06,,,
