fundingTime,regime_gmm,regime_label,fold,regime_predicted,p_crisis,p_bear,p_neutral,p_bull
2023-10-24 16:00:00+00:00,0.0,BEAR,1,0,0.0031758389,0.9759686,0.019782865,0.001072741
2023-10-25 00:00:00+00:00,0.0,BEAR,1,0,0.0026177443,0.95994216,0.03309185,0.0043483083
2023-10-25 08:00:00+00:00,0.0,BEAR,1,0,0.002744364,0.9550887,0.036529046,0.0056378394
2023-10-25 16:00:00.001000+00:00,0.0,BEAR,1,0,0.0023734036,0.9659778,0.028261501,0.0033873164
2023-10-26 00:00:00.001000+00:00,0.0,BEAR,1,0,0.004034798,0.9411094,0.047696903,0.007158835
2023-10-26 08:00:00+00:00,0.0,BEAR,1,0,0.0061468896,0.9132978,0.070042595,0.010512704
2023-10-26 16:00:00+00:00,0.0,BEAR,1,0,0.0024973636,0.9887227,0.00458156,0.0041984376
2023-10-27 00:00:00+00:00,0.0,BEAR,1,0,0.0021214806,0.9240435,0.061731763,0.012103318
2023-10-27 08:00:00+00:00,0.0,BEAR,1,0,0.0025640195,0.9034081,0.07631177,0.017716082
2023-10-27 16:00:00+00:00,0.0,BEAR,1,0,0.0027841378,0.8469851,0.076564126,0.0736667
2023-10-28 00:00:00+00:00,0.0,BEAR,1,2,0.0038518512,0.35301378,0.047131967,0.5960024
2023-10-28 08:00:00.001000+00:00,0.0,BEAR,1,2,0.0043860287,0.21896185,0.044423856,0.7322283
2023-10-28 16:00:00+00:00,0.0,BEAR,1,2,0.006486606,0.02181256,0.018231077,0.95346975
2023-10-29 00:00:00+00:00,0.0,BEAR,1,2,0.0071759955,0.0188912,0.021182917,0.95274985
2023-10-29 08:00:00+00:00,0.0,BEAR,1,2,0.0061242967,0.0056702015,0.012137359,0.97606814
2023-10-29 16:00:00+00:00,0.0,BEAR,1,2,0.006181341,0.0041624317,0.010439229,0.97921693
2023-10-30 00:00:00+00:00,-1.0,CRISIS,1,2,0.0099532725,0.0004421331,0.0033251978,0.98627937
2023-10-30 08:00:00+00:00,-1.0,CRISIS,1,2,0.012463026,0.0005806555,0.0016227124,0.9853336
2023-10-30 16:00:00+00:00,-1.0,CRISIS,1,2,0.004840033,0.0030162001,0.009099037,0.98304474
2023-10-31 00:00:00.001000+00:00,-1.0,CRISIS,1,2,0.0067965332,0.00017641092,0.0020243975,0.9910027
2023-10-31 08:00:00+00:00,-1.0,CRISIS,1,2,0.0070023886,0.00018175418,0.002085714,0.9907301
2023-10-31 16:00:00+00:00,-1.0,CRISIS,1,2,0.018180905,0.00028994336,0.000308154,0.98122096
2023-11-01 00:00:00+00:00,-1.0,CRISIS,1,2,0.019496804,0.0003124811,0.00040906854,0.9797816
2023-11-01 08:00:00+00:00,-1.0,CRISIS,1,2,0.20401363,0.001145142,0.00061541126,0.7942258
2023-11-01 16:00:00+00:00,-1.0,CRISIS,1,-1,0.6283025,0.0020079894,0.00065841293,0.36903113
2023-11-02 00:00:00.001000+00:00,1.0,NEUTRAL,1,2,0.005867136,0.0005161307,0.0017427382,0.99187404
2023-11-02 08:00:00+00:00,1.0,NEUTRAL,1,2,0.0058697173,0.00064695865,0.0017292596,0.99175406
2023-11-02 16:00:00+00:00,-1.0,CRISIS,1,2,0.0058697173,0.00064695865,0.0017292596,0.99175406
2023-11-03 00:00:00+00:00,-1.0,CRISIS,1,2,0.007760414,0.00037101007,0.0018135781,0.99005497
2023-11-03 08:00:00+00:00,-1.0,CRISIS,1,2,0.009290462,0.00047268567,0.0021711444,0.9880657
2023-11-03 16:00:00+00:00,-1.0,CRISIS,1,2,0.009408154,0.00047867364,0.0021986496,0.98791444
2023-11-04 00:00:00+00:00,-1.0,CRISIS,1,2,0.009105622,0.00039502655,0.0028301915,0.98766917
2023-11-04 08:00:00+00:00,-1.0,CRISIS,1,2,0.00909996,0.00040858673,0.0028583955,0.9876331
2023-11-04 16:00:00+00:00,-1.0,CRISIS,1,2,0.00909996,0.00040858673,0.0028583955,0.9876331
2023-11-05 00:00:00+00:00,-1.0,CRISIS,1,2,0.01131762,0.00059596135,0.0026729037,0.98541343
2023-11-05 08:00:00+00:00,-1.0,CRISIS,1,2,0.011453213,0.0005331117,0.0028021892,0.9852115
2023-11-05 16:00:00+00:00,-1.0,CRISIS,1,2,0.008129177,0.0004842626,0.0025732487,0.98881334
2023-11-06 00:00:00+00:00,-1.0,CRISIS,1,2,0.0072862105,0.0007652891,0.003015375,0.9889331
2023-11-06 08:00:00.001000+00:00,-1.0,CRISIS,1,2,0.007864293,0.00078321155,0.0033293332,0.98802316
2023-11-06 16:00:00+00:00,1.0,NEUTRAL,1,2,0.007859085,0.0007826929,0.0039893496,0.9873689
2023-11-07 00:00:00.001000+00:00,-1.0,CRISIS,1,2,0.008954345,0.000575742,0.0046652392,0.9858046
2023-11-07 08:00:00+00:00,-1.0,CRISIS,1,2,0.010867998,0.00076298707,0.0061824857,0.98218656
2023-11-07 16:00:00+00:00,1.0,NEUTRAL,1,2,0.0107949795,0.00081470323,0.0058223885,0.98256797
2023-11-08 00:00:00+00:00,1.0,NEUTRAL,1,2,0.009710977,0.0010563281,0.0058273505,0.98340535
2023-11-08 08:00:00+00:00,-1.0,CRISIS,1,2,0.038006872,0.0035016953,0.019317498,0.939174
2023-11-08 16:00:00+00:00,-1.0,CRISIS,1,2,0.038006872,0.0035016953,0.019317498,0.939174
2023-11-09 00:00:00+00:00,-1.0,CRISIS,1,2,0.030302059,0.0037388324,0.018245203,0.9477139
2023-11-09 08:00:00+00:00,-1.0,CRISIS,1,2,0.030302059,0.0037388324,0.018245203,0.9477139
2023-11-09 16:00:00+00:00,1.0,NEUTRAL,1,2,0.19351822,0.25981718,0.07757104,0.46909353
2023-11-10 00:00:00+00:00,2.0,BULL,2,2,0.009895549,0.0008351846,0.07578487,0.91348445
2023-11-10 08:00:00+00:00,2.0,BULL,2,2,0.110108845,0.0023606326,0.02195526,0.8655753
2023-11-10 16:00:00+00:00,2.0,BULL,2,2,0.18804252,0.0134966755,0.012558337,0.78590244
2023-11-11 00:00:00+00:00,2.0,BULL,2,2,0.026905498,0.001948072,0.31938118,0.6517653
2023-11-11 08:00:00+00:00,2.0,BULL,2,2,0.010638265,0.035517972,0.029260546,0.92458326
2023-11-11 16:00:00+00:00,2.0,BULL,2,2,0.01843911,0.039756414,0.02889122,0.9129132
2023-11-12 00:00:00+00:00,2.0,BULL,2,2,0.013508355,0.043789722,0.02891875,0.91378313
2023-11-12 08:00:00+00:00,2.0,BULL,2,2,0.0053533763,0.033194646,0.025573427,0.9358786
2023-11-12 16:00:00.001000+00:00,2.0,BULL,2,2,0.010062016,0.03841855,0.024423013,0.9270965
2023-11-13 00:00:00+00:00,2.0,BULL,2,2,0.013926147,0.037785307,0.024340082,0.9239484
2023-11-13 08:00:00+00:00,2.0,BULL,2,2,0.026483253,0.021166852,0.008380447,0.9439694
2023-11-13 16:00:00+00:00,2.0,BULL,2,2,0.0041915816,0.19029401,0.010913844,0.7946006
2023-11-14 00:00:00+00:00,2.0,BULL,2,2,0.004276096,0.19027786,0.0109129185,0.79453313
2023-11-14 08:00:00+00:00,2.0,BULL,2,2,0.013977712,0.03528312,0.023369547,0.9273696
2023-11-14 16:00:00.001000+00:00,2.0,BULL,2,2,0.004726424,0.018915117,0.023713732,0.9526447
2023-11-15 00:00:00+00:00,2.0,BULL,2,2,0.22088937,0.017852843,0.03464389,0.72661394
2023-11-15 08:00:00+00:00,2.0,BULL,2,2,0.107030064,0.04676881,0.021223215,0.82497793
2023-11-15 16:00:00+00:00,2.0,BULL,2,2,0.051493723,0.005969376,0.013541422,0.9289955
2023-11-16 00:00:00+00:00,2.0,BULL,2,2,0.0756056,0.00838123,0.0069312654,0.90908194
2023-11-16 08:00:00+00:00,2.0,BULL,2,2,0.010790387,0.028255425,0.01747405,0.9434801
2023-11-16 16:00:00.001000+00:00,2.0,BULL,2,2,0.43477476,0.0016298931,0.0026675023,0.5609278
2023-11-17 00:00:00+00:00,2.0,BULL,2,1,0.031167638,0.017418949,0.8862289,0.06518448
2023-11-17 08:00:00.001000+00:00,2.0,BULL,2,-1,0.68417317,0.1324662,0.04467268,0.138688
2023-11-17 16:00:00.001000+00:00,2.0,BULL,2,-1,0.48255575,0.17602186,0.12065573,0.22076674
2023-11-18 00:00:00+00:00,2.0,BULL,2,1,0.031167638,0.017418949,0.8862289,0.06518448
2023-11-18 08:00:00+00:00,2.0,BULL,2,-1,0.93989617,0.0066817394,0.020214885,0.03320723
2023-11-18 16:00:00+00:00,2.0,BULL,2,-1,0.9269727,0.0071751294,0.024918385,0.040933724
2023-11-19 00:00:00+00:00,2.0,BULL,2,1,0.41517317,0.0077287597,0.5130679,0.06403018
2023-11-19 08:00:00+00:00,2.0,BULL,2,1,0.44932628,0.006777193,0.4835501,0.060346395
2023-11-19 16:00:00+00:00,2.0,BULL,2,1,0.44924757,0.006951233,0.4834654,0.060335822
2023-11-20 00:00:00+00:00,2.0,BULL,2,1,0.42161798,0.009960974,0.5123164,0.05610462
2023-11-20 08:00:00+00:00,2.0,BULL,2,1,0.11323771,0.032863807,0.7696165,0.08428198
2023-11-20 16:00:00+00:00,2.0,BULL,2,1,0.41540143,0.007826618,0.52140474,0.055367243
2023-11-21 00:00:00+00:00,2.0,BULL,2,1,0.41777143,0.006592548,0.5264139,0.049222093
2023-11-21 08:00:00+00:00,2.0,BULL,2,1,0.42302722,0.0061563477,0.520991,0.049825385
2023-11-21 16:00:00+00:00,2.0,BULL,2,1,0.30329362,0.0075438693,0.6289962,0.06016637
2023-11-22 00:00:00+00:00,2.0,BULL,2,1,0.020646248,0.0126187885,0.91587996,0.050854966
2023-11-22 08:00:00+00:00,2.0,BULL,2,1,0.020646248,0.0126187885,0.91587996,0.050854966
2023-11-22 16:00:00+00:00,2.0,BULL,2,1,0.020646248,0.0126187885,0.91587996,0.050854966
2023-11-23 00:00:00+00:00,2.0,BULL,2,1,0.020646248,0.0126187885,0.91587996,0.050854966
2023-11-23 08:00:00+00:00,2.0,BULL,2,1,0.2951248,0.007402558,0.6373288,0.060143806
2023-11-23 16:00:00.001000+00:00,1.0,NEUTRAL,2,1,0.10394875,0.016718868,0.8035066,0.07582576
2023-11-24 00:00:00+00:00,1.0,NEUTRAL,2,1,0.019860705,0.012469988,0.917414,0.05025528
2023-11-24 08:00:00+00:00,1.0,NEUTRAL,2,1,0.019860705,0.012469988,0.917414,0.05025528
2023-11-24 16:00:00+00:00,1.0,NEUTRAL,2,1,0.019860705,0.012469988,0.917414,0.05025528
2023-11-25 00:00:00+00:00,1.0,NEUTRAL,2,1,0.019860705,0.012469988,0.917414,0.05025528
2023-11-25 08:00:00+00:00,1.0,NEUTRAL,2,1,0.019860705,0.012469988,0.917414,0.05025528
2023-11-25 16:00:00+00:00,1.0,NEUTRAL,2,1,0.019860705,0.012469988,0.917414,0.05025528
2023-11-26 00:00:00+00:00,1.0,NEUTRAL,2,1,0.019860705,0.012469988,0.917414,0.05025528
2023-11-26 08:00:00+00:00,1.0,NEUTRAL,2,1,0.019860705,0.012469988,0.917414,0.05025528
2023-11-26 16:00:00+00:00,1.0,NEUTRAL,2,1,0.019860705,0.012469988,0.917414,0.05025528
2023-11-27 00:00:00+00:00,1.0,NEUTRAL,2,1,0.019860705,0.012469988,0.917414,0.05025528
2023-11-27 08:00:00.001000+00:00,1.0,NEUTRAL,2,1,0.019860705,0.012469988,0.917414,0.05025528
2023-11-27 16:00:00+00:00,1.0,NEUTRAL,2,1,0.019860705,0.012469988,0.917414,0.05025528
2023-11-28 00:00:00+00:00,1.0,NEUTRAL,2,1,0.019860705,0.012469988,0.917414,0.05025528
2023-11-28 08:00:00+00:00,1.0,NEUTRAL,2,1,0.019860705,0.012469988,0.917414,0.05025528
2023-11-28 16:00:00+00:00,1.0,NEUTRAL,2,1,0.019860705,0.012469988,0.917414,0.05025528
2023-11-29 00:00:00.001000+00:00,-1.0,CRISIS,2,1,0.021922097,0.012443762,0.91548455,0.050149586
2023-11-29 08:00:00+00:00,-1.0,CRISIS,2,1,0.021922097,0.012443762,0.91548455,0.050149586
2023-11-29 16:00:00+00:00,-1.0,CRISIS,2,1,0.021922097,0.012443762,0.91548455,0.050149586
2023-11-30 00:00:00+00:00,1.0,NEUTRAL,2,1,0.019860705,0.012469988,0.917414,0.05025528
2023-11-30 08:00:00+00:00,1.0,NEUTRAL,2,1,0.019860705,0.012469988,0.917414,0.05025528
2023-11-30 16:00:00+00:00,1.0,NEUTRAL,2,1,0.019860705,0.012469988,0.917414,0.05025528
2023-12-01 00:00:00+00:00,1.0,NEUTRAL,2,1,0.019860705,0.012469988,0.917414,0.05025528
2023-12-01 08:00:00+00:00,1.0,NEUTRAL,2,1,0.019860705,0.012469988,0.917414,0.05025528
2023-12-01 16:00:00+00:00,1.0,NEUTRAL,2,1,0.019860705,0.012469988,0.917414,0.05025528
2023-12-02 00:00:00+00:00,-1.0,CRISIS,2,1,0.11798676,0.018562589,0.8575056,0.0059450604
2023-12-02 08:00:00+00:00,2.0,BULL,2,2,0.122578695,0.0226764,0.00757371,0.8471712
2023-12-02 16:00:00+00:00,-1.0,CRISIS,2,-1,0.8425971,0.09934741,0.05137382,0.006681654
2023-12-03 00:00:00+00:00,-1.0,CRISIS,2,1,0.02477607,0.010897068,0.93277997,0.031546917
2023-12-03 08:00:00+00:00,2.0,BULL,2,2,0.08049049,0.00870006,0.025004007,0.8858055
2023-12-03 16:00:00+00:00,2.0,BULL,2,2,0.06459384,0.0073447935,0.025477614,0.9025838
2023-12-04 00:00:00+00:00,-1.0,CRISIS,2,1,0.109774716,0.01748555,0.822791,0.049948785
2023-12-04 08:00:00+00:00,2.0,BULL,2,2,0.10108099,0.012289535,0.012658177,0.8739713
2023-12-04 16:00:00+00:00,-1.0,CRISIS,2,-1,0.7136964,0.05663143,0.11774743,0.11192468
2023-12-05 00:00:00+00:00,-1.0,CRISIS,2,1,0.022452483,0.010923032,0.93500245,0.031622082
2023-12-05 08:00:00+00:00,-1.0,CRISIS,2,1,0.022452483,0.010923032,0.93500245,0.031622082
2023-12-05 16:00:00+00:00,-1.0,CRISIS,2,1,0.022452483,0.010923032,0.93500245,0.031622082
2023-12-06 00:00:00+00:00,2.0,BULL,2,2,0.009739534,0.00412304,0.2215213,0.76461613
2023-12-06 08:00:00+00:00,2.0,BULL,2,2,0.009739534,0.00412304,0.2215213,0.76461613
2023-12-06 16:00:00+00:00,2.0,BULL,2,2,0.021061074,0.0089157885,0.4790246,0.49099848
2023-12-07 00:00:00+00:00,-1.0,CRISIS,2,1,0.023724671,0.010908817,0.9337856,0.03158093
2023-12-07 08:00:00+00:00,-1.0,CRISIS,2,1,0.023724671,0.010908817,0.9337856,0.03158093
2023-12-07 16:00:00+00:00,2.0,BULL,2,2,0.010298983,0.0041207112,0.22139616,0.7641842
2023-12-08 00:00:00+00:00,2.0,BULL,2,2,0.010449734,0.004120083,0.22136243,0.7640677
2023-12-08 08:00:00+00:00,2.0,BULL,2,2,0.018316405,0.045142163,0.028729768,0.90781164
2023-12-08 16:00:00+00:00,2.0,BULL,2,2,0.01219485,0.033372283,0.025386725,0.9290461
2023-12-09 00:00:00+00:00,2.0,BULL,2,2,0.023212692,0.0094454745,0.016226532,0.9511153
2023-12-09 08:00:00+00:00,2.0,BULL,2,2,0.00472521,0.18477948,0.01098133,0.799514
2023-12-09 16:00:00+00:00,2.0,BULL,2,2,0.004290019,0.1877866,0.010803203,0.79712015
2023-12-10 00:00:00+00:00,1.0,NEUTRAL,3,1,0.006699435,0.008265273,0.983383,0.0016522941
2023-12-10 08:00:00+00:00,1.0,NEUTRAL,3,1,0.0064907107,0.003012554,0.98037565,0.01012104
2023-12-10 16:00:00+00:00,1.0,NEUTRAL,3,1,0.006692542,0.009308464,0.9823713,0.0016277028
2023-12-11 00:00:00+00:00,1.0,NEUTRAL,3,1,0.006590672,0.0034786423,0.9865261,0.0034046364
2023-12-11 08:00:00+00:00,1.0,NEUTRAL,3,-1,0.9843007,0.0059930626,0.005643061,0.0040632496
2023-12-11 16:00:00+00:00,1.0,NEUTRAL,3,-1,0.97154623,0.018500492,0.006091379,0.003861869
2023-12-12 00:00:00+00:00,1.0,NEUTRAL,3,1,0.091850795,0.002069485,0.90560895,0.00047070967
2023-12-12 08:00:00+00:00,1.0,NEUTRAL,3,1,0.33229467,0.045179557,0.62115955,0.0013662121
2023-12-12 16:00:00+00:00,1.0,NEUTRAL,3,1,0.12384903,0.0154826725,0.8601321,0.0005361515
2023-12-13 00:00:00+00:00,1.0,NEUTRAL,3,1,0.001518565,0.0034045964,0.993676,0.0014007612
2023-12-13 08:00:00+00:00,1.0,NEUTRAL,3,1,0.01893172,0.0010617315,0.9793418,0.00066472264
2023-12-13 16:00:00.001000+00:00,1.0,NEUTRAL,3,1,0.0019466804,0.0014526417,0.99322706,0.0033736094
2023-12-14 00:00:00+00:00,1.0,NEUTRAL,3,-1,0.87125576,0.046425566,0.035323,0.046995666
2023-12-14 08:00:00+00:00,1.0,NEUTRAL,3,-1,0.89356256,0.019923758,0.03622738,0.050286304
2023-12-14 16:00:00+00:00,1.0,NEUTRAL,3,-1,0.86399394,0.054772105,0.035028588,0.046205387
2023-12-15 00:00:00+00:00,1.0,NEUTRAL,3,1,0.083714455,0.0011532841,0.9146105,0.0005217651
2023-12-15 08:00:00+00:00,1.0,NEUTRAL,3,1,0.08365645,0.0017891356,0.9139768,0.00057763536
2023-12-15 16:00:00+00:00,1.0,NEUTRAL,3,1,0.081427515,0.0018371457,0.9162107,0.0005246181
2023-12-16 00:00:00+00:00,1.0,NEUTRAL,3,-1,0.9848535,0.005538953,0.0057153367,0.0038921647
2023-12-16 08:00:00+00:00,1.0,NEUTRAL,3,-1,0.98454833,0.005871442,0.005707815,0.0038723978
2023-12-16 16:00:00.001000+00:00,1.0,NEUTRAL,3,-1,0.98439676,0.0059290533,0.0057638204,0.003910394
2023-12-17 00:00:00+00:00,1.0,NEUTRAL,3,-1,0.9850327,0.0053411303,0.0057352427,0.0038910059
2023-12-17 08:00:00+00:00,-1.0,CRISIS,3,-1,0.98501915,0.005514622,0.005706657,0.0037596342
2023-12-17 16:00:00+00:00,1.0,NEUTRAL,3,1,0.11653833,0.0015547982,0.8809314,0.0009754903
2023-12-18 00:00:00+00:00,1.0,NEUTRAL,3,1,0.0022475976,0.0016336977,0.98948026,0.006638401
2023-12-18 08:00:00.001000+00:00,1.0,NEUTRAL,3,-1,0.95443237,0.012047695,0.018655581,0.014864374
2023-12-18 16:00:00+00:00,1.0,NEUTRAL,3,1,0.001929122,0.004680298,0.9900573,0.0033332303
2023-12-19 00:00:00+00:00,1.0,NEUTRAL,3,-1,0.9056697,0.04428712,0.025001356,0.025041798
2023-12-19 08:00:00+00:00,1.0,NEUTRAL,3,-1,0.9389177,0.014990674,0.024940833,0.021150801
2023-12-19 16:00:00+00:00,1.0,NEUTRAL,3,1,0.087587886,0.011761833,0.8966788,0.00397144
2023-12-20 00:00:00+00:00,1.0,NEUTRAL,3,1,0.3392843,0.016450023,0.64241457,0.001851142
2023-12-20 08:00:00+00:00,1.0,NEUTRAL,3,1,0.103472605,0.00093535834,0.8949361,0.00065593066
2023-12-20 16:00:00+00:00,1.0,NEUTRAL,3,1,0.007070806,0.011616952,0.9798267,0.001485546
2023-12-21 00:00:00+00:00,1.0,NEUTRAL,3,1,0.007040664,0.010824045,0.98052365,0.0016116387
2023-12-21 08:00:00+00:00,1.0,NEUTRAL,3,1,0.007040573,0.010823905,0.9805109,0.0016246203
2023-12-21 16:00:00+00:00,1.0,NEUTRAL,3,1,0.00661121,0.0034242258,0.9798478,0.010116854
2023-12-22 00:00:00+00:00,1.0,NEUTRAL,3,1,0.00661121,0.0034242258,0.9798478,0.010116854
2023-12-22 08:00:00+00:00,1.0,NEUTRAL,3,1,0.00661121,0.0034242258,0.9798478,0.010116854
2023-12-22 16:00:00+00:00,1.0,NEUTRAL,3,1,0.006602576,0.0030269574,0.97856814,0.011802388
2023-12-23 00:00:00+00:00,1.0,NEUTRAL,3,1,0.0066854255,0.003053433,0.98451275,0.0057483735
2023-12-23 08:00:00.001000+00:00,1.0,NEUTRAL,3,1,0.0895769,0.00510726,0.90461034,0.00070549245
2023-12-23 16:00:00+00:00,1.0,NEUTRAL,3,1,0.0071033183,0.008622593,0.98292494,0.0013490719
2023-12-24 00:00:00+00:00,1.0,NEUTRAL,3,1,0.09407747,0.012804971,0.89272565,0.00039197205
2023-12-24 08:00:00+00:00,1.0,NEUTRAL,3,1,0.007047711,0.0098210415,0.981505,0.0016262674
2023-12-24 16:00:00+00:00,1.0,NEUTRAL,3,1,0.0070598917,0.008241674,0.9832013,0.0014970849
2023-12-25 00:00:00+00:00,1.0,NEUTRAL,3,1,0.09444111,0.008961143,0.8961763,0.00042141922
2023-12-25 08:00:00+00:00,1.0,NEUTRAL,3,1,0.089532055,0.0056053875,0.9041574,0.00070513925
2023-12-25 16:00:00+00:00,1.0,NEUTRAL,3,1,0.007046768,0.009953507,0.9813736,0.0016260498
2023-12-26 00:00:00+00:00,1.0,NEUTRAL,3,1,0.007046768,0.009953507,0.9813736,0.0016260498
2023-12-26 08:00:00+00:00,1.0,NEUTRAL,3,1,0.007047711,0.0098210415,0.981505,0.0016262674
2023-12-26 16:00:00+00:00,1.0,NEUTRAL,3,1,0.00661121,0.0034242258,0.9798478,0.010116854
2023-12-27 00:00:00+00:00,1.0,NEUTRAL,3,1,0.00661121,0.0034242258,0.9798478,0.010116854
2023-12-27 08:00:00+00:00,1.0,NEUTRAL,3,1,0.007044533,0.0015046196,0.98106235,0.010388551
2023-12-27 16:00:00+00:00,1.0,NEUTRAL,3,1,0.007045603,0.010117209,0.9812114,0.0016257811
2023-12-28 00:00:00+00:00,1.0,NEUTRAL,3,1,0.06309118,0.0013753204,0.93497264,0.00056086
2023-12-28 08:00:00+00:00,1.0,NEUTRAL,3,1,0.0055609588,0.0024103995,0.9811025,0.010926097
2023-12-28 16:00:00+00:00,1.0,NEUTRAL,3,1,0.0057424125,0.0080622295,0.9845622,0.0016331715
2023-12-29 00:00:00.001000+00:00,1.0,NEUTRAL,3,1,0.0063759037,0.008649441,0.98334527,0.0016293167
2023-12-29 08:00:00+00:00,1.0,NEUTRAL,3,1,0.0063759037,0.008649441,0.98334527,0.0016293167
2023-12-29 16:00:00+00:00,1.0,NEUTRAL,3,1,0.0061819325,0.0026095493,0.98108023,0.010128314
2023-12-30 00:00:00.001000+00:00,1.0,NEUTRAL,3,1,0.006493865,0.0025280877,0.98085207,0.010125958
2023-12-30 08:00:00+00:00,1.0,NEUTRAL,3,1,0.0064933402,0.0026087316,0.98077285,0.010125141
2023-12-30 16:00:00+00:00,1.0,NEUTRAL,3,1,0.006483878,0.0020412372,0.97934365,0.012131253
2023-12-31 00:00:00+00:00,1.0,NEUTRAL,3,1,0.0013279844,0.008175788,0.9883106,0.0021856593
2023-12-31 08:00:00.001000+00:00,1.0,NEUTRAL,3,1,0.0012915864,0.0017318247,0.9612225,0.035754044
